Enesembl ID	Gene
ENSG00000204918	PRR20B
ENSG00000178287	SPAG11A
ENSG00000151062	CACNA2D4
ENSG00000102468	HTR2A
ENSG00000271178	IGHV3OR16-13
ENSG00000204704	OR2W1
ENSG00000204007	GLT6D1
ENSG00000101204	CHRNA4
ENSG00000251380	DCANP1
ENSG00000188162	OTOG
ENSG00000211840	TRAJ49
ENSG00000182798	MAGEB17
ENSG00000185479	KRT6B
ENSG00000229859	PGA3
ENSG00000130377	ACSBG2
ENSG00000151490	PTPRO
ENSG00000188076	SCGB1C1
ENSG00000089041	P2RX7
ENSG00000102802	MEDAG
ENSG00000170923	OR7G2
ENSG00000204540	PSORS1C1
ENSG00000185737	NRG3
ENSG00000203870	SMIM9
ENSG00000187033	SAMD7
ENSG00000141750	STAC2
ENSG00000211974	IGHV2-70D
ENSG00000172568	FNDC9
ENSG00000198547	C20orf203
ENSG00000161180	CCDC116
ENSG00000242419	PCDHGC4
ENSG00000134757	DSG3
ENSG00000170486	KRT72
ENSG00000127412	TRPV5
ENSG00000175445	LPL
ENSG00000108771	DHX58
ENSG00000139970	RTN1
ENSG00000010932	FMO1
ENSG00000283496	ZNF511-PRAP1
ENSG00000156206	CFAP161
ENSG00000147223	RIPPLY1
ENSG00000269699	ZIM2
ENSG00000143839	REN
ENSG00000167104	BPIFB6
ENSG00000232423	PRAMEF6
ENSG00000236637	IFNA4
ENSG00000074660	SCARF1
ENSG00000179817	MRGPRX4
ENSG00000204334	ERICH2
ENSG00000275722	LYZL6
ENSG00000288614	AL031178.1
ENSG00000283093	CENPVL2
ENSG00000129455	KLK8
ENSG00000184459	BPIFC
ENSG00000119535	CSF3R
ENSG00000256762	STH
ENSG00000154342	WNT3A
ENSG00000197616	MYH6
ENSG00000211844	TRAJ45
ENSG00000204414	CSHL1
ENSG00000090104	RGS1
ENSG00000228985	TRDD3
ENSG00000211701	TRGV1
ENSG00000132704	FCRL2
ENSG00000196099	OR6M1
ENSG00000171199	OPRPN
ENSG00000183654	MARCHF11
ENSG00000269067	ZNF728
ENSG00000243063	IGKV3-7
ENSG00000211753	TRBV28
ENSG00000175520	UBQLN3
ENSG00000005001	PRSS22
ENSG00000211944	IGHV3-16
ENSG00000138653	NDST4
ENSG00000140090	SLC24A4
ENSG00000237038	USP17L8
ENSG00000213973	ZNF99
ENSG00000179542	SLITRK4
ENSG00000103375	AQP8
ENSG00000105609	LILRB5
ENSG00000125815	CST8
ENSG00000226321	CROCC2
ENSG00000182492	BGN
ENSG00000197745	SCGB1D4
ENSG00000181867	FTMT
ENSG00000285085	AL662884.4
ENSG00000116981	NT5C1A
ENSG00000104974	LILRA1
ENSG00000113196	HAND1
ENSG00000282419	TEX13D
ENSG00000276566	IGKV1D-13
ENSG00000186417	GLDN
ENSG00000153266	FEZF2
ENSG00000181518	OR8D4
ENSG00000259261	IGHV4OR15-8
ENSG00000159398	CES5A
ENSG00000138308	PLA2G12B
ENSG00000112964	GHR
ENSG00000211821	TRDV2
ENSG00000188770	OPTC
ENSG00000275152	CCL16
ENSG00000161940	BCL6B
ENSG00000138135	CH25H
ENSG00000101435	CST9L
ENSG00000288570	AL359092.3
ENSG00000175315	CST6
ENSG00000177558	FAM187B
ENSG00000182463	TSHZ2
ENSG00000211943	IGHV3-15
ENSG00000214102	WEE2
ENSG00000164692	COL1A2
ENSG00000141371	C17orf64
ENSG00000259060	AL163195.3
ENSG00000204983	PRSS1
ENSG00000183549	ACSM5
ENSG00000166268	MYRFL
ENSG00000282420	TRBJ1-2
ENSG00000186952	TMEM232
ENSG00000144218	AFF3
ENSG00000165186	PTCHD1
ENSG00000186967	KRTAP19-4
ENSG00000090539	CHRD
ENSG00000211805	TRAV24
ENSG00000182264	IZUMO1
ENSG00000131203	IDO1
ENSG00000132321	IQCA1
ENSG00000159212	CLIC6
ENSG00000163440	PDCL2
ENSG00000205497	OR51A4
ENSG00000002933	TMEM176A
ENSG00000134760	DSG1
ENSG00000211661	IGLV3-22
ENSG00000167755	KLK6
ENSG00000187533	PRR27
ENSG00000109181	UGT2B10
ENSG00000120594	PLXDC2
ENSG00000211595	IGKJ3
ENSG00000150261	OR8K1
ENSG00000101405	OXT
ENSG00000167346	MMP26
ENSG00000265203	RBP3
ENSG00000146839	ZAN
ENSG00000125675	GRIA3
ENSG00000283776	TAF11L13
ENSG00000154438	ASZ1
ENSG00000240671	IGKV1-8
ENSG00000283599	BX276092.9
ENSG00000168930	TRIM49
ENSG00000126861	OMG
ENSG00000134193	REG4
ENSG00000122641	INHBA
ENSG00000181036	FCRL6
ENSG00000197410	DCHS2
ENSG00000110076	NRXN2
ENSG00000187258	NPSR1
ENSG00000053328	METTL24
ENSG00000042781	USH2A
ENSG00000109182	CWH43
ENSG00000237671	GAGE12C
ENSG00000204538	PSORS1C2
ENSG00000165973	NELL1
ENSG00000150676	CCDC83
ENSG00000214872	SMTNL1
ENSG00000188992	LIPI
ENSG00000169777	TAS2R1
ENSG00000242574	HLA-DMB
ENSG00000182631	RXFP3
ENSG00000187806	TMEM202
ENSG00000243130	PSG11
ENSG00000185873	TMPRSS11B
ENSG00000284635	SCYGR8
ENSG00000203797	DDO
ENSG00000244623	OR2AE1
ENSG00000221900	POM121L12
ENSG00000170782	OR10A4
ENSG00000243543	WFDC6
ENSG00000176774	MAGEB18
ENSG00000162892	IL24
ENSG00000184108	TRIML1
ENSG00000256797	KLRF2
ENSG00000164458	TBXT
ENSG00000188039	NWD1
ENSG00000268799	H3Y2
ENSG00000156886	ITGAD
ENSG00000091704	CPA1
ENSG00000211655	IGLV1-36
ENSG00000282780	TRBJ1-6
ENSG00000120498	TEX11
ENSG00000168748	CA7
ENSG00000204475	NCR3
ENSG00000239855	IGKV1-6
ENSG00000066405	CLDN18
ENSG00000168925	CTRB1
ENSG00000229924	FAM90A26
ENSG00000110148	CCKBR
ENSG00000179002	TAS1R2
ENSG00000211792	TRAV14DV4
ENSG00000093134	VNN3
ENSG00000169059	VCX3A
ENSG00000177673	TEX44
ENSG00000166884	OR4D6
ENSG00000162460	TMEM82
ENSG00000182747	SLC35D3
ENSG00000171136	RLN3
ENSG00000175077	RTP1
ENSG00000288636	AL049569.3
ENSG00000169291	SHE
ENSG00000110324	IL10RA
ENSG00000214237	MINDY4B
ENSG00000214300	SPDYE3
ENSG00000203710	CR1
ENSG00000147873	IFNA5
ENSG00000090402	SI
ENSG00000144130	NT5DC4
ENSG00000261649	GOLGA6L7
ENSG00000006555	TTC22
ENSG00000211877	TRAJ12
ENSG00000178084	HTR3C
ENSG00000211690	TRGJ1
ENSG00000166840	GLYATL1
ENSG00000100450	GZMH
ENSG00000244734	HBB
ENSG00000187715	KBTBD12
ENSG00000072694	FCGR2B
ENSG00000168418	KCNG4
ENSG00000284484	AC025287.4
ENSG00000186977	KRTAP19-5
ENSG00000169218	RSPO1
ENSG00000181856	SLC2A4
ENSG00000187754	SSX7
ENSG00000235272	RAMACL
ENSG00000185758	CLDN24
ENSG00000282173	TRBJ1-5
ENSG00000177710	SLC35G5
ENSG00000180043	FAM71E2
ENSG00000170465	KRT6C
ENSG00000168004	PLAAT5
ENSG00000170790	OR10A2
ENSG00000225899	FRG2B
ENSG00000198010	DLGAP2
ENSG00000274611	TBC1D3
ENSG00000254126	CD8B2
ENSG00000167617	CDC42EP5
ENSG00000186479	RGS7BP
ENSG00000211727	TRBV7-6
ENSG00000249104	USP17L17
ENSG00000177575	CD163
ENSG00000282089	IGHD3OR15-3B
ENSG00000212122	TSSK1B
ENSG00000176177	ENTHD1
ENSG00000105880	DLX5
ENSG00000211862	TRAJ27
ENSG00000189299	FOXR2
ENSG00000183662	TAFA1
ENSG00000101470	TNNC2
ENSG00000163810	TGM4
ENSG00000243290	IGKV1-12
ENSG00000204616	TRIM31
ENSG00000184261	KCNK12
ENSG00000176884	GRIN1
ENSG00000160791	CCR5
ENSG00000007314	SCN4A
ENSG00000104435	STMN2
ENSG00000284373	TAF11L2
ENSG00000154478	GPR26
ENSG00000157445	CACNA2D3
ENSG00000184351	KRTAP19-1
ENSG00000169214	OR6F1
ENSG00000182759	MAFA
ENSG00000158258	CLSTN2
ENSG00000100453	GZMB
ENSG00000188626	GOLGA8M
ENSG00000276203	ANKRD20A3P
ENSG00000197721	CR1L
ENSG00000211900	IGHJ6
ENSG00000153233	PTPRR
ENSG00000162592	CCDC27
ENSG00000133454	MYO18B
ENSG00000176601	MAP3K19
ENSG00000174945	AMZ1
ENSG00000178187	ZNF454
ENSG00000285765	FAM90A23P
ENSG00000171496	OR1L8
ENSG00000139610	CELA1
ENSG00000104938	CLEC4M
ENSG00000172508	CARNS1
ENSG00000215269	GAGE12G
ENSG00000101951	PAGE4
ENSG00000255298	OR8G5
ENSG00000175928	LRRN1
ENSG00000105251	SHD
ENSG00000170956	CEACAM3
ENSG00000221836	OR2A5
ENSG00000249853	HS3ST5
ENSG00000173452	TMEM196
ENSG00000156219	ART3
ENSG00000178257	PRM3
ENSG00000120907	ADRA1A
ENSG00000103175	WFDC1
ENSG00000138795	LEF1
ENSG00000149452	SLC22A8
ENSG00000174885	NLRP6
ENSG00000122824	NUDT10
ENSG00000143552	NUP210L
ENSG00000241149	ZNF722P
ENSG00000163914	RHO
ENSG00000259680	IGHV3OR16-17
ENSG00000186143	PRR30
ENSG00000187871	GFRAL
ENSG00000205929	C21orf62
ENSG00000284779	AC132217.2
ENSG00000124491	F13A1
ENSG00000263201	DPEP2NB
ENSG00000173572	NLRP13
ENSG00000135226	UGT2B28
ENSG00000183389	OR56A4
ENSG00000120242	IFNA8
ENSG00000130649	CYP2E1
ENSG00000113302	IL12B
ENSG00000132975	GPR12
ENSG00000153802	TMPRSS11D
ENSG00000096006	CRISP3
ENSG00000282599	IGHD2OR15-2A
ENSG00000176798	OR51L1
ENSG00000164049	FBXW12
ENSG00000229474	PATL2
ENSG00000177483	RBM44
ENSG00000147246	HTR2C
ENSG00000242887	IGHJ3
ENSG00000164344	KLKB1
ENSG00000165120	SSMEM1
ENSG00000204669	C9orf57
ENSG00000234965	SHISA8
ENSG00000141485	SLC13A5
ENSG00000143107	FNDC7
ENSG00000150636	CCDC102B
ENSG00000013297	CLDN11
ENSG00000184389	A3GALT2
ENSG00000173389	IQCF1
ENSG00000165140	FBP1
ENSG00000180042	OR1R1P
ENSG00000187658	C5orf52
ENSG00000236543	AL354761.1
ENSG00000204279	PAGE3
ENSG00000184698	OR51M1
ENSG00000094796	KRT31
ENSG00000112706	IMPG1
ENSG00000006116	CACNG3
ENSG00000101977	MCF2
ENSG00000204252	HLA-DOA
ENSG00000187796	CARD9
ENSG00000285733	AL031315.1
ENSG00000149968	MMP3
ENSG00000116157	GPX7
ENSG00000204335	SP5
ENSG00000172987	HPSE2
ENSG00000181234	TMEM132C
ENSG00000147256	ARHGAP36
ENSG00000211597	IGKJ1
ENSG00000251154	AC002456.2
ENSG00000243466	IGKV1-5
ENSG00000124449	IRGC
ENSG00000211688	TRGJP2
ENSG00000179869	ABCA13
ENSG00000198670	LPA
ENSG00000141433	ADCYAP1
ENSG00000286143	AC053503.6
ENSG00000152154	TMEM178A
ENSG00000143847	PPFIA4
ENSG00000187180	LCE2C
ENSG00000072080	SPP2
ENSG00000149295	DRD2
ENSG00000254834	OR5M10
ENSG00000163380	LMOD3
ENSG00000232216	IGHV3-43
ENSG00000276409	CCL14
ENSG00000282520	IGHD3OR15-3A
ENSG00000204472	AIF1
ENSG00000165325	DEUP1
ENSG00000204919	PRR20A
ENSG00000243489	KRTAP10-11
ENSG00000255346	NOX5
ENSG00000107562	CXCL12
ENSG00000116721	PRAMEF1
ENSG00000139914	FITM1
ENSG00000186487	MYT1L
ENSG00000211813	TRAV34
ENSG00000230778	ANKRD63
ENSG00000169313	P2RY12
ENSG00000081479	LRP2
ENSG00000204880	KRTAP4-8
ENSG00000050767	COL23A1
ENSG00000126856	PRDM7
ENSG00000269825	AC022150.4
ENSG00000131738	KRT33B
ENSG00000188171	ZNF626
ENSG00000100373	UPK3A
ENSG00000100249	C22orf31
ENSG00000175646	PRM1
ENSG00000057149	SERPINB3
ENSG00000172551	MUCL1
ENSG00000198771	RCSD1
ENSG00000169800	RBMY1F
ENSG00000278299	TBC1D3C
ENSG00000188124	OR2AG2
ENSG00000187048	CYP4A11
ENSG00000255835	AL117348.2
ENSG00000268964	ERVV-2
ENSG00000181009	OR52N5
ENSG00000178591	DEFB125
ENSG00000162771	FAM71A
ENSG00000139915	MDGA2
ENSG00000211845	TRAJ44
ENSG00000100678	SLC8A3
ENSG00000215009	ACSM4
ENSG00000166317	SYNPO2L
ENSG00000105894	PTN
ENSG00000162981	LRATD1
ENSG00000211895	IGHA1
ENSG00000230347	CT47A8
ENSG00000146938	NLGN4X
ENSG00000120328	PCDHB12
ENSG00000211724	TRBV6-6
ENSG00000197838	CYP2A13
ENSG00000189409	MMP23B
ENSG00000215029	TCP11X2
ENSG00000288639	AC093246.1
ENSG00000225556	C2CD4D
ENSG00000120156	TEK
ENSG00000183640	KRTAP8-1
ENSG00000125810	CD93
ENSG00000100362	PVALB
ENSG00000211649	IGLV7-46
ENSG00000198597	ZNF536
ENSG00000235699	CXorf51B
ENSG00000175820	CCDC168
ENSG00000105707	HPN
ENSG00000176136	MC5R
ENSG00000211886	TRAJ3
ENSG00000196475	GK2
ENSG00000288678	AL136115.4
ENSG00000176635	HORMAD2
ENSG00000214415	GNAT3
ENSG00000168509	HJV
ENSG00000169340	PDILT
ENSG00000256574	OR13A1
ENSG00000106624	AEBP1
ENSG00000211904	IGHJ2
ENSG00000161992	PRR35
ENSG00000214414	TRIM77
ENSG00000099721	AMELY
ENSG00000164707	SLC13A4
ENSG00000185559	DLK1
ENSG00000284491	THSD8
ENSG00000162897	FCAMR
ENSG00000158485	CD1B
ENSG00000285607	FAM90A9P
ENSG00000174332	GLIS1
ENSG00000129910	CDH15
ENSG00000250366	TUNAR
ENSG00000171501	OR1N2
ENSG00000176742	OR51V1
ENSG00000236761	CTAGE9
ENSG00000113494	PRLR
ENSG00000183734	ASCL2
ENSG00000270824	IGHD5OR15-5B
ENSG00000279761	OR5D13
ENSG00000211921	IGHD5-12
ENSG00000132164	SLC6A11
ENSG00000230178	OR4F3
ENSG00000211794	TRAV12-3
ENSG00000283288	SMIM33
ENSG00000139780	METTL21C
ENSG00000261594	TPBGL
ENSG00000170323	FABP4
ENSG00000165606	DRGX
ENSG00000269113	TRABD2B
ENSG00000144410	CPO
ENSG00000268480	NFILZ
ENSG00000173908	KRT28
ENSG00000253457	SMIM18
ENSG00000155719	OTOA
ENSG00000108849	PPY
ENSG00000163145	C1QTNF7
ENSG00000197786	OR5B17
ENSG00000213231	TCL1B
ENSG00000145147	SLIT2
ENSG00000223569	USP17L15
ENSG00000185775	SPATA31A6
ENSG00000061455	PRDM6
ENSG00000165359	INTS6L
ENSG00000163394	CCKAR
ENSG00000124490	CRISP2
ENSG00000083782	EPYC
ENSG00000133256	PDE6B
ENSG00000164440	TXLNB
ENSG00000171054	OR13H1
ENSG00000204033	LRIT2
ENSG00000152093	CFC1B
ENSG00000141161	UNC45B
ENSG00000187791	FAM205C
ENSG00000175164	ABO
ENSG00000272573	MUSTN1
ENSG00000214866	DCDC2C
ENSG00000197408	CYP2B6
ENSG00000178363	CALML3
ENSG00000231192	OR5H1
ENSG00000283071	LBHD2
ENSG00000211875	TRAJ14
ENSG00000274736	CCL23
ENSG00000285404	Z82190.2
ENSG00000099985	OSM
ENSG00000268500	AC018755.2
ENSG00000284844	AP000812.3
ENSG00000186118	TEX38
ENSG00000156486	KCNS2
ENSG00000284283	TAF11L4
ENSG00000155714	PDZD9
ENSG00000205359	SLCO6A1
ENSG00000183914	DNAH2
ENSG00000250821	EXOC1L
ENSG00000137674	MMP20
ENSG00000186446	ZNF501
ENSG00000118520	ARG1
ENSG00000188050	RNF133
ENSG00000150051	MKX
ENSG00000164299	SPZ1
ENSG00000237957	CT47A5
ENSG00000284609	OR8B3
ENSG00000183560	IZUMO1R
ENSG00000181965	NEUROG1
ENSG00000118245	TNP1
ENSG00000186407	CD300E
ENSG00000000938	FGR
ENSG00000142700	DMRTA2
ENSG00000148482	SLC39A12
ENSG00000196972	SMIM10L2B
ENSG00000211626	IGKV6D-41
ENSG00000214711	CAPN14
ENSG00000197901	SLC22A6
ENSG00000211783	TRAV9-1
ENSG00000146005	PSD2
ENSG00000174226	SNX31
ENSG00000091972	CD200
ENSG00000183185	GABRR3
ENSG00000196944	OR2T4
ENSG00000205301	MGAT4D
ENSG00000279000	OR10A6
ENSG00000112164	GLP1R
ENSG00000109061	MYH1
ENSG00000187889	FYB2
ENSG00000174255	ZNF80
ENSG00000282122	IGHV7-4-1
ENSG00000126266	FFAR1
ENSG00000184814	PRR23B
ENSG00000286095	SPEGNB
ENSG00000239732	TLR9
ENSG00000185507	IRF7
ENSG00000288629	AC099569.1
ENSG00000172208	OR4X2
ENSG00000100024	UPB1
ENSG00000182896	TMEM95
ENSG00000183269	OR52E8
ENSG00000187714	SLC18A3
ENSG00000188389	PDCD1
ENSG00000177275	OR2AJ1
ENSG00000189252	SPANXN3
ENSG00000203859	HSD3B2
ENSG00000139330	KERA
ENSG00000174948	GPR149
ENSG00000111432	FZD10
ENSG00000122254	HS3ST2
ENSG00000170324	FRMPD2
ENSG00000214376	VSTM5
ENSG00000121594	CD80
ENSG00000159516	SPRR2G
ENSG00000185823	NPAP1
ENSG00000268104	SLC6A14
ENSG00000137960	GIPC2
ENSG00000171794	UTF1
ENSG00000177151	OR2T35
ENSG00000183423	LRIT3
ENSG00000152266	PTH
ENSG00000211934	IGHV1-2
ENSG00000167759	KLK13
ENSG00000197859	ADAMTSL2
ENSG00000012223	LTF
ENSG00000211784	TRAV10
ENSG00000188800	TMCO2
ENSG00000168269	FOXI1
ENSG00000258227	CLEC5A
ENSG00000125878	TCF15
ENSG00000121853	GHSR
ENSG00000164825	DEFB1
ENSG00000165863	C10orf82
ENSG00000214694	ARHGEF33
ENSG00000166069	TMCO5A
ENSG00000160951	PTGER1
ENSG00000283199	C13orf46
ENSG00000179626	OR6C4
ENSG00000143167	GPA33
ENSG00000255587	RAB44
ENSG00000072657	TRHDE
ENSG00000283205	AL353572.3
ENSG00000172938	MRGPRD
ENSG00000268434	AC011530.1
ENSG00000134061	CD180
ENSG00000196811	CHRNG
ENSG00000092051	JPH4
ENSG00000125965	GDF5
ENSG00000205835	GMNC
ENSG00000282133	TRBJ1-3
ENSG00000241566	IGKV2D-24
ENSG00000185926	OR4C46
ENSG00000149435	GGTLC1
ENSG00000282639	IGHV3-64D
ENSG00000198502	HLA-DRB5
ENSG00000231068	KRTAP21-3
ENSG00000105784	RUNDC3B
ENSG00000204366	ZBTB12
ENSG00000204671	IL31
ENSG00000168754	FAM178B
ENSG00000186860	KRTAP17-1
ENSG00000137841	PLCB2
ENSG00000145681	HAPLN1
ENSG00000176253	OR4K13
ENSG00000169344	UMOD
ENSG00000141338	ABCA8
ENSG00000172733	PURG
ENSG00000185156	MFSD6L
ENSG00000107593	PKD2L1
ENSG00000276581	SPATA31A5
ENSG00000102055	PPP1R2C
ENSG00000163746	PLSCR2
ENSG00000180138	CSNK1A1L
ENSG00000007062	PROM1
ENSG00000133477	FAM83F
ENSG00000168828	OR13J1
ENSG00000145244	CORIN
ENSG00000211946	IGHV3-20
ENSG00000211819	TRAV40
ENSG00000187516	H2AP
ENSG00000163792	TCF23
ENSG00000165025	SYK
ENSG00000205846	CLEC6A
ENSG00000197561	ELANE
ENSG00000136535	TBR1
ENSG00000275126	H4C13
ENSG00000181074	OR52N4
ENSG00000204025	TRPC5OS
ENSG00000197993	KEL
ENSG00000227488	GAGE12D
ENSG00000140287	HDC
ENSG00000211842	TRAJ47
ENSG00000148541	FAM13C
ENSG00000275869	AC136612.1
ENSG00000237700	PRAMEF33
ENSG00000257921	AC025165.3
ENSG00000130487	KLHDC7B
ENSG00000187238	LCE3B
ENSG00000173372	C1QA
ENSG00000215372	ZNF705G
ENSG00000105617	LENG1
ENSG00000163501	IHH
ENSG00000211870	TRAJ19
ENSG00000204897	KRT25
ENSG00000166927	MS4A7
ENSG00000082126	MPP4
ENSG00000211818	TRAV39
ENSG00000233412	OR5H15
ENSG00000182271	TMIGD1
ENSG00000086288	NME8
ENSG00000187902	SHISA7
ENSG00000242472	IGHJ5
ENSG00000172543	CTSW
ENSG00000188340	OR6N2
ENSG00000069206	ADAM7
ENSG00000176219	OR11H6
ENSG00000244476	ERVFRD-1
ENSG00000102935	ZNF423
ENSG00000256671	LIMS4
ENSG00000165164	CFAP47
ENSG00000165478	HEPACAM
ENSG00000172377	OR9I1
ENSG00000205884	DEFB136
ENSG00000152583	SPARCL1
ENSG00000184148	SPRR4
ENSG00000253188	TRBV6-7
ENSG00000139304	PTPRQ
ENSG00000091181	IL5RA
ENSG00000100197	CYP2D6
ENSG00000188694	KRTAP24-1
ENSG00000088386	SLC15A1
ENSG00000121377	TAS2R7
ENSG00000230561	CCDC192
ENSG00000196664	TLR7
ENSG00000168702	LRP1B
ENSG00000186074	CD300LF
ENSG00000198570	RD3
ENSG00000268629	TEX13A
ENSG00000144619	CNTN4
ENSG00000132297	HHLA1
ENSG00000117560	FASLG
ENSG00000188581	KRTAP1-1
ENSG00000145321	GC
ENSG00000133020	MYH8
ENSG00000156076	WIF1
ENSG00000169224	GCSAML
ENSG00000234224	TMEM229A
ENSG00000072818	ACAP1
ENSG00000113430	IRX4
ENSG00000274618	H4C6
ENSG00000211920	IGHD6-13
ENSG00000106952	TNFSF8
ENSG00000239642	MEIKIN
ENSG00000184672	RALYL
ENSG00000198342	ZNF442
ENSG00000147081	AKAP4
ENSG00000184313	MROH7
ENSG00000149403	GRIK4
ENSG00000273513	TBC1D3K
ENSG00000173157	ADAMTS20
ENSG00000184571	PIWIL3
ENSG00000147883	CDKN2B
ENSG00000139648	KRT71
ENSG00000110446	SLC15A3
ENSG00000179388	EGR3
ENSG00000174898	CATSPERD
ENSG00000211866	TRAJ23
ENSG00000233802	TRIM49D2
ENSG00000214042	IFNA7
ENSG00000115155	OTOF
ENSG00000034971	MYOC
ENSG00000125363	AMELX
ENSG00000278661	TRAJ37
ENSG00000204542	C6orf15
ENSG00000125831	CST11
ENSG00000163239	TDRD10
ENSG00000145194	ECE2
ENSG00000226023	CT47A6
ENSG00000180353	HCLS1
ENSG00000172940	SLC22A13
ENSG00000188771	PLET1
ENSG00000258713	C20orf141
ENSG00000206104	KRTAP20-3
ENSG00000187003	ACTL7A
ENSG00000205279	CTXN3
ENSG00000269720	CCDC194
ENSG00000285950	FAM90A10P
ENSG00000248485	PCP4L1
ENSG00000181958	OR4A15
ENSG00000105370	LIM2
ENSG00000165125	TRPV6
ENSG00000204442	FAM155A
ENSG00000121053	EPX
ENSG00000184305	CCSER1
ENSG00000162761	LMX1A
ENSG00000214946	TBC1D26
ENSG00000261667	LY6L
ENSG00000181333	HEPHL1
ENSG00000211897	IGHG3
ENSG00000254440	PBOV1
ENSG00000101200	AVP
ENSG00000176281	OR4K5
ENSG00000134121	CHL1
ENSG00000174640	SLCO2A1
ENSG00000137225	CAPN11
ENSG00000170935	NCBP2L
ENSG00000171403	KRT9
ENSG00000156097	GPR61
ENSG00000152207	CYSLTR2
ENSG00000171243	SOSTDC1
ENSG00000188580	NKAIN2
ENSG00000188803	SHISA6
ENSG00000169953	HSFY2
ENSG00000229571	PRAMEF25
ENSG00000242019	KIR3DL3
ENSG00000137747	TMPRSS13
ENSG00000156218	ADAMTSL3
ENSG00000139515	PDX1
ENSG00000186212	SOWAHB
ENSG00000164508	H2AC1
ENSG00000152822	GRM1
ENSG00000284684	AC092442.1
ENSG00000214513	NOTO
ENSG00000187833	C2orf78
ENSG00000254737	OR10G4
ENSG00000144290	SLC4A10
ENSG00000133105	RXFP2
ENSG00000226685	CT47A12
ENSG00000133135	RNF128
ENSG00000183668	PSG9
ENSG00000275969	SPATA31A3
ENSG00000285937	FAM90A8P
ENSG00000140368	PSTPIP1
ENSG00000181616	OR52H1
ENSG00000147488	ST18
ENSG00000158553	POM121L2
ENSG00000172935	MRGPRF
ENSG00000103313	MEFV
ENSG00000253846	PCDHGA10
ENSG00000157211	CDCP2
ENSG00000215274	GAGE10
ENSG00000280094	OR1B1
ENSG00000081818	PCDHB4
ENSG00000166160	OPN1MW2
ENSG00000187272	KRTAP9-8
ENSG00000182053	TRIM49B
ENSG00000186795	KCNK18
ENSG00000267360	AC012309.1
ENSG00000279012	OR51B2
ENSG00000139445	FOXN4
ENSG00000172236	TPSAB1
ENSG00000274252	GGTLC3
ENSG00000186086	NBPF6
ENSG00000130561	SAG
ENSG00000274764	PRAMEF27
ENSG00000164972	C9orf24
ENSG00000284356	TAF11L10
ENSG00000164821	DEFA4
ENSG00000146360	GPR6
ENSG00000155875	SAXO1
ENSG00000198083	KRTAP9-9
ENSG00000132698	RAB25
ENSG00000203907	OOEP
ENSG00000286075	AC009412.1
ENSG00000213265	TSGA13
ENSG00000215356	ZNF705B
ENSG00000172005	MAL
ENSG00000117322	CR2
ENSG00000132446	FTHL17
ENSG00000179813	FAM216B
ENSG00000253117	OC90
ENSG00000284718	SCYGR7
ENSG00000282804	AL512428.1
ENSG00000119411	BSPRY
ENSG00000156414	TDRD9
ENSG00000269433	OPN1MW3
ENSG00000136750	GAD2
ENSG00000211623	IGKV2D-26
ENSG00000147206	NXF3
ENSG00000149090	PAMR1
ENSG00000008056	SYN1
ENSG00000180644	PRF1
ENSG00000204571	KRTAP5-11
ENSG00000175065	DSG4
ENSG00000211640	IGLV6-57
ENSG00000251546	IGKV1D-39
ENSG00000198914	POU3F3
ENSG00000077080	ACTL6B
ENSG00000172459	OR5AR1
ENSG00000086967	MYBPC2
ENSG00000144119	C1QL2
ENSG00000062524	LTK
ENSG00000078898	BPIFB2
ENSG00000170396	ZNF804A
ENSG00000137727	ARHGAP20
ENSG00000163421	PROK2
ENSG00000121898	CPXM2
ENSG00000130540	SULT4A1
ENSG00000015592	STMN4
ENSG00000088827	SIGLEC1
ENSG00000258436	RNASE12
ENSG00000277761	AC136616.2
ENSG00000171459	OR1L6
ENSG00000211658	IGLV3-27
ENSG00000271321	CTAGE6
ENSG00000236699	ARHGEF38
ENSG00000196734	LCE1B
ENSG00000184140	OR4F6
ENSG00000163827	LRRC2
ENSG00000179615	OR2AP1
ENSG00000265107	GJA5
ENSG00000180475	OR10Q1
ENSG00000133055	MYBPH
ENSG00000197706	OR6C74
ENSG00000124818	OPN5
ENSG00000249931	GOLGA8K
ENSG00000169918	OTUD7A
ENSG00000211793	TRAV9-2
ENSG00000168427	KLHL30
ENSG00000197416	FABP12
ENSG00000218823	PAPOLB
ENSG00000226792	C13orf42
ENSG00000284662	OR4F16
ENSG00000145103	ILDR1
ENSG00000197123	ZNF679
ENSG00000170615	SLC26A5
ENSG00000113296	THBS4
ENSG00000135902	CHRND
ENSG00000288644	AC114402.2
ENSG00000229665	PRR20C
ENSG00000163207	IVL
ENSG00000196277	GRM7
ENSG00000231051	USP17L28
ENSG00000215644	GCGR
ENSG00000145777	TSLP
ENSG00000169181	GSG1L
ENSG00000196172	ZNF681
ENSG00000211856	TRAJ33
ENSG00000204287	HLA-DRA
ENSG00000184374	COLEC10
ENSG00000170484	KRT74
ENSG00000283567	C19orf85
ENSG00000211955	IGHV3-33
ENSG00000277075	H2AC8
ENSG00000196381	ZNF781
ENSG00000225523	IGKV6D-21
ENSG00000203942	C10orf62
ENSG00000173124	ACSM6
ENSG00000106278	PTPRZ1
ENSG00000281106	TMEM272
ENSG00000215343	ZNF705D
ENSG00000120280	TASL
ENSG00000285708	AC097634.4
ENSG00000145839	IL9
ENSG00000145309	CABS1
ENSG00000182450	KCNK4
