Enesembl ID	Gene
ENSG00000163646	CLRN1
ENSG00000187857	OR6C75
ENSG00000105954	NPVF
ENSG00000170788	DYDC1
ENSG00000221994	ZNF630
ENSG00000034239	EFCAB1
ENSG00000214943	GPR33
ENSG00000221880	KRTAP1-3
ENSG00000150261	OR8K1
ENSG00000196188	CTSE
ENSG00000075886	TUBA3D
ENSG00000130595	TNNT3
ENSG00000115138	POMC
ENSG00000230358	SPDYE21
ENSG00000115474	KCNJ13
ENSG00000181333	HEPHL1
ENSG00000198681	MAGEA1
ENSG00000184108	TRIML1
ENSG00000212722	KRTAP4-9
ENSG00000278505	C17orf78
ENSG00000211858	TRAJ31
ENSG00000226979	LTA
ENSG00000113790	EHHADH
ENSG00000138152	BTBD16
ENSG00000134007	ADAM20
ENSG00000198173	FAM47C
ENSG00000284283	TAF11L4
ENSG00000112246	SIM1
ENSG00000188086	PRSS45P
ENSG00000101200	AVP
ENSG00000140795	MYLK3
ENSG00000148082	SHC3
ENSG00000177694	NAALADL2
ENSG00000232040	ZBED9
ENSG00000164035	EMCN
ENSG00000275743	TRBV14
ENSG00000161896	IP6K3
ENSG00000205220	PSMB10
ENSG00000167822	OR8J3
ENSG00000170523	KRT83
ENSG00000277399	GPR179
ENSG00000166509	CLEC3A
ENSG00000180919	OR56B4
ENSG00000255151	GLYATL1B
ENSG00000077984	CST7
ENSG00000164283	ESM1
ENSG00000160838	LRRC71
ENSG00000229183	PGA4
ENSG00000125851	PCSK2
ENSG00000189280	GJB5
ENSG00000168594	ADAM29
ENSG00000141437	SLC25A52
ENSG00000155719	OTOA
ENSG00000204928	GRXCR2
ENSG00000185177	ZNF479
ENSG00000285446	Z84488.1
ENSG00000172724	CCL19
ENSG00000257115	OR11H12
ENSG00000182261	NLRP10
ENSG00000177025	C19orf18
ENSG00000116721	PRAMEF1
ENSG00000211779	TRAV5
ENSG00000170786	SDR16C5
ENSG00000140403	DNAJA4
ENSG00000175318	GRAMD2A
ENSG00000204612	FOXB2
ENSG00000146122	DAAM2
ENSG00000162631	NTNG1
ENSG00000068985	PAGE1
ENSG00000223658	C1GALT1C1L
ENSG00000268320	SCGB1C2
ENSG00000182583	VCX
ENSG00000269502	DMRTC1
ENSG00000042781	USH2A
ENSG00000164326	CARTPT
ENSG00000169413	RNASE6
ENSG00000284629	SCYGR1
ENSG00000167580	AQP2
ENSG00000163106	HPGDS
ENSG00000139304	PTPRQ
ENSG00000188782	CATSPER4
ENSG00000234511	C5orf58
ENSG00000206531	CD200R1L
ENSG00000171431	KRT20
ENSG00000249624	AP000295.1
ENSG00000105388	CEACAM5
ENSG00000270961	IGHD5OR15-5A
ENSG00000130755	GMFG
ENSG00000153303	FRMD1
ENSG00000197309	OR10D3
ENSG00000166359	WDR88
ENSG00000184502	GAST
ENSG00000171643	S100Z
ENSG00000245680	ZNF585B
ENSG00000156959	LHFPL4
ENSG00000203795	FAM24A
ENSG00000158764	ITLN2
ENSG00000164588	HCN1
ENSG00000186881	OR13F1
ENSG00000069535	MAOB
ENSG00000124479	NDP
ENSG00000011083	SLC6A7
ENSG00000134962	KLB
ENSG00000160181	TFF2
ENSG00000211819	TRAV40
ENSG00000133488	SEC14L4
ENSG00000187581	COX8C
ENSG00000204099	NEU4
ENSG00000198570	RD3
ENSG00000145103	ILDR1
ENSG00000161905	ALOX15
ENSG00000188001	TPRG1
ENSG00000265203	RBP3
ENSG00000254834	OR5M10
ENSG00000105507	CABP5
ENSG00000079385	CEACAM1
ENSG00000121634	GJA8
ENSG00000198821	CD247
ENSG00000204542	C6orf15
ENSG00000205649	HTN3
ENSG00000189320	FAM180A
ENSG00000171435	KSR2
ENSG00000171408	PDE7B
ENSG00000231887	PRH1
ENSG00000282320	TRBJ1-1
ENSG00000170927	PKHD1
ENSG00000078814	MYH7B
ENSG00000162727	OR2M5
ENSG00000124194	GDAP1L1
ENSG00000132702	HAPLN2
ENSG00000169862	CTNND2
ENSG00000256574	OR13A1
ENSG00000112214	FHL5
ENSG00000186417	GLDN
ENSG00000170209	ANKK1
ENSG00000120156	TEK
ENSG00000204287	HLA-DRA
ENSG00000159289	GOLGA6A
ENSG00000070190	DAPP1
ENSG00000175329	ISX
ENSG00000227800	IGHD4-17
ENSG00000188991	SLC15A5
ENSG00000163817	SLC6A20
ENSG00000241241	KRTAP4-16
ENSG00000275302	CCL4
ENSG00000211767	TRBJ2-3
ENSG00000146857	STRA8
ENSG00000081818	PCDHB4
ENSG00000151846	PABPC3
ENSG00000274443	C8orf89
ENSG00000226761	TAS2R46
ENSG00000071677	PRLH
ENSG00000167195	GOLGA6C
ENSG00000112195	TREML2
ENSG00000170128	GPR25
ENSG00000123338	NCKAP1L
ENSG00000137078	SIT1
ENSG00000251246	AL691442.1
ENSG00000278224	PRICKLE4
ENSG00000276566	IGKV1D-13
ENSG00000100146	SOX10
ENSG00000230347	CT47A8
ENSG00000179921	GPBAR1
ENSG00000223510	CDRT15
ENSG00000142273	CBLC
ENSG00000168907	PLA2G4F
ENSG00000162755	KLHDC9
ENSG00000067842	ATP2B3
ENSG00000176900	OR51T1
ENSG00000150681	RGS18
ENSG00000180433	OR6K6
ENSG00000176281	OR4K5
ENSG00000101440	ASIP
ENSG00000006659	LGALS14
ENSG00000170374	SP7
ENSG00000175315	CST6
ENSG00000174600	CMKLR1
ENSG00000198573	SPANXC
ENSG00000244482	LILRA6
ENSG00000183304	FAM9A
ENSG00000163209	SPRR3
ENSG00000274611	TBC1D3
ENSG00000262179	MYMX
ENSG00000206072	SERPINB11
ENSG00000138185	ENTPD1
ENSG00000115556	PLCD4
ENSG00000128285	MCHR1
ENSG00000178038	ALS2CL
ENSG00000240403	KIR3DL2
ENSG00000226650	KIF4B
ENSG00000228083	IFNA14
ENSG00000229549	TSPY8
ENSG00000248109	MARCOL
ENSG00000197106	SLC6A17
ENSG00000103569	AQP9
ENSG00000132185	FCRLA
ENSG00000211895	IGHA1
ENSG00000204969	PCDHA2
ENSG00000134201	GSTM5
ENSG00000154065	ANKRD29
ENSG00000187545	PRAMEF10
ENSG00000163823	CCR1
ENSG00000169562	GJB1
ENSG00000054938	CHRDL2
ENSG00000119535	CSF3R
ENSG00000179097	HTR1F
ENSG00000170290	SLN
ENSG00000157765	SLC34A2
ENSG00000179242	CDH4
ENSG00000185513	L3MBTL1
ENSG00000178084	HTR3C
ENSG00000198542	ITGBL1
ENSG00000269035	AC010319.2
ENSG00000263639	MSMB
ENSG00000170954	ZNF415
ENSG00000255223	OR5M11
ENSG00000175646	PRM1
ENSG00000187173	LCE2A
ENSG00000159212	CLIC6
ENSG00000275183	LENG9
ENSG00000285657	FAM90A19P
ENSG00000164299	SPZ1
ENSG00000185028	LRRC14B
ENSG00000173200	PARP15
ENSG00000167858	TEKT1
ENSG00000153230	OR14K1
ENSG00000163739	CXCL1
ENSG00000181847	TIGIT
ENSG00000204165	CXorf65
ENSG00000283567	C19orf85
ENSG00000211745	TRBV4-2
ENSG00000164411	GJB7
ENSG00000258223	PRSS58
ENSG00000182896	TMEM95
ENSG00000176732	PFN4
ENSG00000260287	TBC1D3G
ENSG00000185926	OR4C46
ENSG00000102575	ACP5
ENSG00000184922	FMNL1
ENSG00000237020	IGHD1-20
ENSG00000110786	PTPN5
ENSG00000187950	OVCH1
ENSG00000164746	C7orf57
ENSG00000233436	BTBD18
ENSG00000262152	LINC00514
ENSG00000138722	MMRN1
ENSG00000211872	TRAJ17
ENSG00000176907	TCIM
ENSG00000139540	SLC39A5
ENSG00000204379	XAGE1A
ENSG00000198523	PLN
ENSG00000141433	ADCYAP1
ENSG00000211688	TRGJP2
ENSG00000283706	PRSS50
ENSG00000169488	OR4K15
ENSG00000204694	OR11A1
ENSG00000162482	AKR7A3
ENSG00000211962	IGHV1-46
ENSG00000229665	PRR20C
ENSG00000134326	CMPK2
ENSG00000255552	LY6G6E
ENSG00000204970	PCDHA1
ENSG00000198842	STYXL2
ENSG00000282419	TEX13D
ENSG00000264424	MYH4
ENSG00000276405	TRBV13
ENSG00000221932	HEPN1
ENSG00000256162	SMLR1
ENSG00000182329	KIAA2012
ENSG00000204538	PSORS1C2
ENSG00000184647	PRSS55
ENSG00000250782	TAF11L14
ENSG00000155961	RAB39B
ENSG00000213185	FAM24B
ENSG00000182334	OR5P3
ENSG00000187980	PLA2G2C
ENSG00000197403	OR6N1
ENSG00000130377	ACSBG2
ENSG00000182545	RNASE10
ENSG00000173557	FAM166C
ENSG00000123096	SSPN
ENSG00000178795	GDPD4
ENSG00000141434	MEP1B
ENSG00000152591	DSPP
ENSG00000185915	KLHL34
ENSG00000268009	SSX4
ENSG00000187416	LHFPL3
ENSG00000121797	CCRL2
ENSG00000149380	P4HA3
ENSG00000165966	PDZRN4
ENSG00000206384	COL6A6
ENSG00000198691	ABCA4
ENSG00000117472	TSPAN1
ENSG00000166743	ACSM1
ENSG00000139988	RDH12
ENSG00000007933	FMO3
ENSG00000157093	LYZL4
ENSG00000163380	LMOD3
ENSG00000181903	OR4C6
ENSG00000157335	CLEC18C
ENSG00000073737	DHRS9
ENSG00000147576	ADHFE1
ENSG00000100604	CHGA
ENSG00000270472	IGHV3OR16-9
ENSG00000275591	XKR5
ENSG00000107593	PKD2L1
ENSG00000171873	ADRA1D
ENSG00000137959	IFI44L
ENSG00000259371	AL136295.3
ENSG00000130561	SAG
ENSG00000148948	LRRC4C
ENSG00000259092	TRAV30
ENSG00000178860	MSC
ENSG00000143851	PTPN7
ENSG00000100427	MLC1
ENSG00000214102	WEE2
ENSG00000197826	CFAP299
ENSG00000185940	KRTAP5-5
ENSG00000150361	KLHL1
ENSG00000204869	IGFL4
ENSG00000204296	TSBP1
ENSG00000164197	RNF180
ENSG00000262874	C19orf84
ENSG00000211804	TRDV1
ENSG00000146809	ASB15
ENSG00000183831	ANKRD45
ENSG00000163568	AIM2
ENSG00000116194	ANGPTL1
ENSG00000156218	ADAMTSL3
ENSG00000139055	ERP27
ENSG00000114349	GNAT1
ENSG00000171560	FGA
ENSG00000177627	C12orf54
ENSG00000085265	FCN1
ENSG00000189252	SPANXN3
ENSG00000162069	BICDL2
ENSG00000162383	SLC1A7
ENSG00000160973	FOXH1
ENSG00000205863	C1QTNF9B
ENSG00000145920	CPLX2
ENSG00000093134	VNN3
ENSG00000242419	PCDHGC4
ENSG00000134538	SLCO1B1
ENSG00000117009	KMO
ENSG00000148735	PLEKHS1
ENSG00000120337	TNFSF18
ENSG00000136155	SCEL
ENSG00000180901	KCTD2
ENSG00000148215	OR5C1
ENSG00000135144	DTX1
ENSG00000163221	S100A12
ENSG00000187855	ASCL4
ENSG00000250254	PTTG2
ENSG00000239975	IGKV1D-33
ENSG00000105479	CCDC114
ENSG00000180138	CSNK1A1L
ENSG00000102021	LUZP4
ENSG00000221888	OR1C1
ENSG00000124249	KCNK15
ENSG00000169676	DRD5
ENSG00000160791	CCR5
ENSG00000076344	RGS11
ENSG00000189325	BNIP5
ENSG00000073861	TBX21
ENSG00000108684	ASIC2
ENSG00000178363	CALML3
ENSG00000173431	RNASE8
ENSG00000211854	TRAJ35
ENSG00000167895	TMC8
ENSG00000146700	SSC4D
ENSG00000108309	RUNDC3A
ENSG00000183625	CCR3
ENSG00000096088	PGC
ENSG00000043039	BARX2
ENSG00000211727	TRBV7-6
ENSG00000170909	OSCAR
ENSG00000188624	IGFL3
ENSG00000279169	PRAMEF13
ENSG00000211937	IGHV2-5
ENSG00000186777	ZNF732
ENSG00000111704	NANOG
ENSG00000278085	CT45A8
ENSG00000132437	DDC
ENSG00000102287	GABRE
ENSG00000205869	KRTAP5-1
ENSG00000158315	RHBDL2
ENSG00000140873	ADAMTS18
ENSG00000149735	GPHA2
ENSG00000267748	AC011479.1
ENSG00000169436	COL22A1
ENSG00000175535	PNLIP
ENSG00000126803	HSPA2
ENSG00000244116	IGKV2-28
ENSG00000134460	IL2RA
ENSG00000177455	CD19
ENSG00000057593	F7
ENSG00000236446	CT47B1
ENSG00000022556	NLRP2
ENSG00000159871	LYPD5
ENSG00000204237	OXLD1
ENSG00000211893	IGHG2
ENSG00000204389	HSPA1A
ENSG00000204136	GGTA1
ENSG00000205592	MUC19
ENSG00000128645	HOXD1
ENSG00000168158	OR2C1
ENSG00000164764	SBSPON
ENSG00000179846	NKPD1
ENSG00000095110	NXPE1
ENSG00000151475	SLC25A31
ENSG00000096395	MLN
ENSG00000002745	WNT16
ENSG00000257335	MGAM
ENSG00000227729	RD3L
ENSG00000065325	GLP2R
ENSG00000211803	TRAV23DV6
ENSG00000180697	C3orf22
ENSG00000188124	OR2AG2
ENSG00000286175	FAM246B
ENSG00000131864	USP29
ENSG00000179412	HNRNPCL4
ENSG00000212900	KRTAP3-2
ENSG00000116183	PAPPA2
ENSG00000213417	KRTAP2-4
ENSG00000154438	ASZ1
ENSG00000224659	GAGE12J
ENSG00000165181	SHOC1
ENSG00000170465	KRT6C
ENSG00000211793	TRAV9-2
ENSG00000139287	TPH2
ENSG00000174876	AMY1B
ENSG00000168619	ADAM18
ENSG00000043462	LCP2
ENSG00000184730	APOBR
ENSG00000221970	OR2A1
ENSG00000278289	CT45A6
ENSG00000276953	TRBV12-4
ENSG00000139549	DHH
ENSG00000234284	ZNF879
ENSG00000172824	CES4A
ENSG00000019582	CD74
ENSG00000130635	COL5A1
ENSG00000211860	TRAJ29
ENSG00000179172	HNRNPCL1
ENSG00000172995	ARPP21
ENSG00000147613	PSKH2
ENSG00000176253	OR4K13
ENSG00000137975	CLCA2
ENSG00000171303	KCNK3
ENSG00000176746	MAGEB6
ENSG00000100453	GZMB
ENSG00000130528	HRC
ENSG00000215612	HMX1
ENSG00000167754	KLK5
ENSG00000168309	FAM107A
ENSG00000224041	IGKV3D-15
ENSG00000211888	TRAJ1
ENSG00000276070	CCL4L2
ENSG00000149573	MPZL2
ENSG00000173678	SPDYE2B
ENSG00000007216	SLC13A2
ENSG00000095464	PDE6C
ENSG00000120563	LYZL1
ENSG00000154611	PSMA8
ENSG00000196844	PATE2
ENSG00000105707	HPN
ENSG00000163331	DAPL1
ENSG00000230626	AC011005.1
ENSG00000129455	KLK8
ENSG00000139144	PIK3C2G
ENSG00000145936	KCNMB1
ENSG00000136929	HEMGN
ENSG00000159398	CES5A
ENSG00000133246	PRAM1
ENSG00000253148	RGS21
ENSG00000179058	C9orf50
ENSG00000150244	TRIM48
ENSG00000211961	IGHV1-45
ENSG00000179580	RNF151
ENSG00000148832	PAOX
ENSG00000111732	AICDA
ENSG00000214300	SPDYE3
ENSG00000204983	PRSS1
ENSG00000170044	ZPLD1
ENSG00000112333	NR2E1
ENSG00000279761	OR5D13
ENSG00000177294	FBXO39
ENSG00000211928	IGHD5-5
ENSG00000184313	MROH7
ENSG00000211673	IGLV3-1
ENSG00000181927	OR4P4
ENSG00000175229	GAL3ST3
ENSG00000164451	CALHM4
ENSG00000144057	ST6GAL2
ENSG00000197446	CYP2F1
ENSG00000149582	TMEM25
ENSG00000132874	SLC14A2
ENSG00000173908	KRT28
ENSG00000108417	KRT37
ENSG00000211841	TRAJ48
ENSG00000160593	JAML
ENSG00000187474	FPR3
ENSG00000101842	VSIG1
ENSG00000185905	C16orf54
ENSG00000168412	MTNR1A
ENSG00000179142	CYP11B2
ENSG00000145649	GZMA
ENSG00000129151	BBOX1
ENSG00000104918	RETN
ENSG00000180251	SLC9A4
ENSG00000215906	LACTBL1
ENSG00000166670	MMP10
ENSG00000139155	SLCO1C1
ENSG00000244122	UGT1A7
ENSG00000226430	USP17L7
ENSG00000079689	SCGN
ENSG00000256394	ASIC5
ENSG00000166816	LDHD
ENSG00000066294	CD84
ENSG00000211731	TRBV5-7
ENSG00000172260	NEGR1
ENSG00000134365	CFHR4
ENSG00000273238	TMEM271
ENSG00000233816	IFNA13
ENSG00000171402	XAGE3
ENSG00000155026	RSPH10B
ENSG00000057468	MSH4
ENSG00000183778	B3GALT5
ENSG00000111701	APOBEC1
ENSG00000073754	CD5L
ENSG00000118434	SPACA1
ENSG00000134389	CFHR5
ENSG00000135569	TAAR5
ENSG00000169507	SLC38A11
ENSG00000143257	NR1I3
ENSG00000169347	GP2
ENSG00000112818	MEP1A
ENSG00000226321	CROCC2
ENSG00000073146	MOV10L1
ENSG00000177465	ACOT4
ENSG00000260230	FRRS1L
ENSG00000262165	AC233723.1
ENSG00000177138	FAM9B
ENSG00000167791	CABP2
ENSG00000261210	CLEC19A
ENSG00000225899	FRG2B
ENSG00000077080	ACTL6B
ENSG00000104826	LHB
ENSG00000176925	OR51F2
ENSG00000173838	MARCHF10
ENSG00000186191	BPIFB4
ENSG00000154485	MMP21
ENSG00000172208	OR4X2
ENSG00000230031	POTEB2
ENSG00000167757	KLK11
ENSG00000180745	CLRN3
ENSG00000188959	C9orf152
ENSG00000186867	QRFPR
ENSG00000205835	GMNC
ENSG00000168065	SLC22A11
ENSG00000121075	TBX4
ENSG00000106526	ACTR3C
ENSG00000266714	MYO15B
ENSG00000182447	OTOL1
ENSG00000127318	IL22
ENSG00000107147	KCNT1
ENSG00000146678	IGFBP1
ENSG00000171872	KLF17
ENSG00000283980	GNG14
ENSG00000273171	AC002094.3
ENSG00000130487	KLHDC7B
ENSG00000144452	ABCA12
ENSG00000204653	ASPDH
ENSG00000166118	SPATA19
ENSG00000172154	OR8I2
ENSG00000183145	RIPPLY3
ENSG00000169896	ITGAM
ENSG00000285947	AC127029.3
ENSG00000243489	KRTAP10-11
ENSG00000211721	TRBV6-5
ENSG00000211625	IGKV3D-20
ENSG00000163958	ZDHHC19
ENSG00000256671	LIMS4
ENSG00000251258	RFPL4B
ENSG00000149243	KLHL35
ENSG00000182613	OR2V2
ENSG00000260220	CCDC187
ENSG00000150048	CLEC1A
ENSG00000223611	SUPT20HL2
ENSG00000257017	HP
ENSG00000151079	KCNA6
ENSG00000164176	EDIL3
ENSG00000079101	CLUL1
ENSG00000256222	MTRNR2L3
ENSG00000204366	ZBTB12
ENSG00000283528	TCAF2C
ENSG00000006606	CCL26
ENSG00000118308	IRAG2
ENSG00000172969	FRG2C
ENSG00000110203	FOLR3
ENSG00000235118	FAM237A
ENSG00000137090	DMRT1
ENSG00000204371	EHMT2
ENSG00000101981	F9
ENSG00000164122	ASB5
ENSG00000164342	TLR3
ENSG00000178934	LGALS7B
ENSG00000244694	PTCHD4
ENSG00000186832	KRT16
ENSG00000282122	IGHV7-4-1
ENSG00000284188	AL451007.3
ENSG00000117400	MPL
ENSG00000164488	DACT2
ENSG00000197887	OR1S2
ENSG00000162989	KCNJ3
ENSG00000186074	CD300LF
ENSG00000253159	PCDHGA12
ENSG00000167011	NAT16
ENSG00000009765	IYD
ENSG00000288649	ACTL10
ENSG00000122432	SPATA1
ENSG00000095981	KCNK16
ENSG00000187918	OR51I2
ENSG00000196436	NPIPB15
ENSG00000145384	FABP2
ENSG00000205420	KRT6A
ENSG00000197992	CLEC9A
ENSG00000162366	PDZK1IP1
ENSG00000198812	LRRC10
ENSG00000105499	PLA2G4C
ENSG00000120215	MLANA
ENSG00000162753	SLC9C2
ENSG00000124215	CDH26
ENSG00000125363	AMELX
ENSG00000161031	PGLYRP2
ENSG00000054796	SPO11
ENSG00000215397	SCRT2
ENSG00000151360	ALLC
ENSG00000203797	DDO
ENSG00000133561	GIMAP6
ENSG00000187026	KRTAP21-2
ENSG00000163092	XIRP2
ENSG00000171611	PTCRA
ENSG00000188981	MSANTD1
ENSG00000133317	LGALS12
ENSG00000178602	OTOS
ENSG00000211923	IGHD3-10
ENSG00000239642	MEIKIN
ENSG00000198099	ADH4
ENSG00000164946	FREM1
ENSG00000259490	IGHV3OR15-7
ENSG00000144285	SCN1A
ENSG00000249811	USP17L21
ENSG00000244607	CCDC13
ENSG00000253534	TRBV6-8
ENSG00000184343	SRPK3
ENSG00000285404	Z82190.2
ENSG00000186930	KRTAP6-2
ENSG00000101292	PROKR2
ENSG00000250424	AC004691.2
ENSG00000171724	VAT1L
ENSG00000104435	STMN2
ENSG00000102010	BMX
ENSG00000163283	ALPP
ENSG00000183324	REC114
ENSG00000169484	OR4K14
ENSG00000143006	DMRTB1
ENSG00000133962	CATSPERB
ENSG00000160868	CYP3A4
ENSG00000188408	MAGEB5
ENSG00000268133	AC003002.1
ENSG00000166856	GPR182
ENSG00000146399	TAAR1
ENSG00000196431	CRYBA4
ENSG00000091536	MYO15A
ENSG00000181273	OR5AK2
ENSG00000148655	LRMDA
ENSG00000155659	VSIG4
ENSG00000197506	SLC28A3
ENSG00000211783	TRAV9-1
ENSG00000239590	OR1J4
ENSG00000086967	MYBPC2
ENSG00000177752	YIPF7
ENSG00000197891	SLC22A12
ENSG00000275718	CCL15
ENSG00000172640	OR10AD1
ENSG00000186970	KRTAP15-1
ENSG00000213265	TSGA13
ENSG00000204231	RXRB
ENSG00000179826	MRGPRX3
ENSG00000169763	PRYP3
ENSG00000197272	IL27
ENSG00000188263	IL17REL
ENSG00000283463	HSFX4
ENSG00000144771	LRTM1
ENSG00000144035	NAT8
ENSG00000203757	OR6K3
ENSG00000168267	PTF1A
ENSG00000167094	TTC16
ENSG00000183571	PGPEP1L
ENSG00000186912	P2RY4
ENSG00000156049	GNA14
ENSG00000176076	KCNE5
ENSG00000174482	LINGO2
ENSG00000168806	LCMT2
ENSG00000257138	TAS2R38
ENSG00000256771	ZNF253
ENSG00000204640	NMS
ENSG00000259384	GH1
ENSG00000182901	RGS7
ENSG00000164287	CDC20B
ENSG00000102854	MSLN
ENSG00000206052	DOK6
ENSG00000187498	COL4A1
ENSG00000136697	IL1F10
ENSG00000262655	SPON1
ENSG00000183682	BMP8A
ENSG00000156413	FUT6
ENSG00000180447	GAS1
ENSG00000167995	BEST1
ENSG00000066185	ZMYND12
ENSG00000142623	PADI1
ENSG00000211641	IGLV11-55
ENSG00000188937	NYX
ENSG00000172818	OVOL1
ENSG00000235608	NKX1-1
ENSG00000170498	KISS1
ENSG00000187766	KRTAP10-8
ENSG00000189134	NKAPL
ENSG00000243284	VSIG8
ENSG00000102076	OPN1LW
ENSG00000164645	TEX47
ENSG00000204498	NFKBIL1
ENSG00000189357	SPATA31D4
ENSG00000080007	DDX43
ENSG00000288661	AL451106.1
ENSG00000268465	AC008403.1
ENSG00000244395	RBMY1D
ENSG00000211799	TRAV19
ENSG00000140030	GPR65
ENSG00000282599	IGHD2OR15-2A
ENSG00000150269	OR5M9
ENSG00000188403	IGHV1OR15-9
ENSG00000105366	SIGLEC8
ENSG00000166349	RAG1
ENSG00000158473	CD1D
ENSG00000169429	CXCL8
ENSG00000162591	MEGF6
ENSG00000119973	PRLHR
ENSG00000149609	C20orf144
ENSG00000179715	PCED1B
ENSG00000147183	CPXCR1
ENSG00000117791	MTARC2
ENSG00000176435	CLEC14A
ENSG00000163803	PLB1
ENSG00000105852	PON3
ENSG00000288645	AC084756.2
ENSG00000122375	OPN4
ENSG00000133115	STOML3
ENSG00000211784	TRAV10
ENSG00000130226	DPP6
ENSG00000149124	GLYAT
ENSG00000170276	HSPB2
ENSG00000223731	SUPT20HL1
ENSG00000205639	MFSD2B
ENSG00000120328	PCDHB12
ENSG00000074660	SCARF1
ENSG00000164188	RANBP3L
ENSG00000131808	FSHB
ENSG00000145692	BHMT
ENSG00000127780	OR1E2
ENSG00000151882	CCL28
ENSG00000214694	ARHGEF33
ENSG00000276119	OR13C2
ENSG00000096264	NCR2
ENSG00000212721	KRTAP4-11
ENSG00000180269	GPR139
ENSG00000183862	CNGA2
ENSG00000274764	PRAMEF27
ENSG00000167117	ANKRD40CL
ENSG00000128710	HOXD10
ENSG00000276430	FAM25C
ENSG00000187475	H1-6
ENSG00000170214	ADRA1B
ENSG00000186572	DEFB107A
ENSG00000139567	ACVRL1
ENSG00000179023	KLHDC7A
ENSG00000175514	GPR152
ENSG00000154025	SLC5A10
ENSG00000139515	PDX1
ENSG00000187733	AMY1C
ENSG00000188305	PEAK3
ENSG00000143452	HORMAD1
ENSG00000169247	SH3TC2
ENSG00000163154	TNFAIP8L2
ENSG00000211659	IGLV3-25
ENSG00000203780	FANK1
ENSG00000132972	RNF17
ENSG00000164707	SLC13A4
ENSG00000214860	EVPLL
ENSG00000166292	TMEM100
ENSG00000279486	OR2AG1
ENSG00000118271	TTR
ENSG00000184599	TAFA3
ENSG00000102048	ASB9
ENSG00000133574	GIMAP4
ENSG00000120659	TNFSF11
ENSG00000101251	SEL1L2
ENSG00000185897	FFAR3
ENSG00000268500	AC018755.2
ENSG00000183313	OR52L1
ENSG00000271317	IGHD4OR15-4A
ENSG00000152670	DDX4
ENSG00000095713	CRTAC1
ENSG00000174982	OR4S2
ENSG00000198788	MUC2
ENSG00000205274	TRBV20OR9-2
ENSG00000167941	SOST
ENSG00000136834	OR1J1
ENSG00000136750	GAD2
ENSG00000211751	TRBC1
ENSG00000181693	OR8H1
ENSG00000205359	SLCO6A1
ENSG00000211597	IGKJ1
ENSG00000147160	AWAT2
ENSG00000152086	TUBA3E
ENSG00000269964	MEI4
ENSG00000285508	AL034430.1
ENSG00000163046	ANKRD30BL
ENSG00000255804	OR6J1
ENSG00000101680	LAMA1
ENSG00000204479	PRAMEF17
ENSG00000118322	ATP10B
ENSG00000018280	SLC11A1
ENSG00000140379	BCL2A1
ENSG00000180347	ITPRID1
ENSG00000162897	FCAMR
ENSG00000111262	KCNA1
ENSG00000166535	A2ML1
ENSG00000204571	KRTAP5-11
ENSG00000259066	AL110118.1
ENSG00000135374	ELF5
ENSG00000124232	RBPJL
ENSG00000104059	FAM189A1
ENSG00000127472	PLA2G5
ENSG00000185811	IKZF1
ENSG00000069188	SDK2
ENSG00000276600	RAB7B
ENSG00000168634	WFDC13
ENSG00000258728	AL162231.3
ENSG00000284718	SCYGR7
ENSG00000232258	TMEM114
ENSG00000131233	GJA9
ENSG00000213809	KLRK1
ENSG00000159261	CLDN14
ENSG00000123594	ATXN3L
ENSG00000221866	PLXNA4
ENSG00000205439	KRTAP12-3
ENSG00000211796	TRAV16
ENSG00000137310	TCF19
ENSG00000185862	EVI2B
ENSG00000180708	OR10K2
ENSG00000100678	SLC8A3
ENSG00000196071	OR2L13
ENSG00000253457	SMIM18
ENSG00000198930	CSAG1
ENSG00000186510	CLCNKA
ENSG00000178172	SPINK6
ENSG00000063015	SEZ6
ENSG00000182489	XKRX
ENSG00000205718	MBD3L4
ENSG00000211850	TRAJ39
ENSG00000288646	AL031178.2
ENSG00000164691	TAGAP
ENSG00000042062	RIPOR3
ENSG00000211654	IGLV5-37
ENSG00000254521	SIGLEC12
ENSG00000249693	THEGL
ENSG00000211652	IGLV7-43
ENSG00000212916	MAP10
ENSG00000185823	NPAP1
ENSG00000277586	NEFL
ENSG00000230601	TEX48
ENSG00000243543	WFDC6
ENSG00000237378	AL445989.1
ENSG00000205916	DAZ4
ENSG00000169314	C22orf15
ENSG00000211892	IGHG4
ENSG00000196793	ZNF239
ENSG00000155011	DKK2
ENSG00000170782	OR10A4
ENSG00000211810	TRAV29DV5
ENSG00000177476	OR2G3
ENSG00000171649	ZIK1
ENSG00000188730	VWC2
ENSG00000266953	AC092073.1
ENSG00000197406	DIO3
ENSG00000196475	GK2
ENSG00000274419	TBC1D3D
ENSG00000273554	AC136616.1
ENSG00000283740	TAF11L11
ENSG00000103056	SMPD3
ENSG00000183801	OLFML1
ENSG00000268940	CT45A1
ENSG00000211794	TRAV12-3
ENSG00000099721	AMELY
ENSG00000205882	DEFB134
ENSG00000180638	SLC47A2
ENSG00000176563	CNTD1
ENSG00000181092	ADIPOQ
ENSG00000271824	SMIM32
ENSG00000205867	KRTAP5-2
ENSG00000149507	OOSP2
ENSG00000172155	LCE1D
ENSG00000276547	PCDHGB5
ENSG00000234127	TRIM26
ENSG00000189045	ANKDD1B
ENSG00000236737	GAGE12B
