Enesembl ID	Gene
ENSG00000188175	HEPACAM2
ENSG00000187682	ERAS
ENSG00000186803	IFNA10
ENSG00000187243	MAGED4B
ENSG00000132703	APCS
ENSG00000012817	KDM5D
ENSG00000186191	BPIFB4
ENSG00000138653	NDST4
ENSG00000162951	LRRTM1
ENSG00000285304	Z83844.2
ENSG00000105352	CEACAM4
ENSG00000282520	IGHD3OR15-3A
ENSG00000285133	AC022506.1
ENSG00000283267	FAM237B
ENSG00000165970	SLC6A5
ENSG00000173404	INSM1
ENSG00000135925	WNT10A
ENSG00000187616	MYMK
ENSG00000197446	CYP2F1
ENSG00000182333	LIPF
ENSG00000145526	CDH18
ENSG00000212658	KRTAP29-1
ENSG00000284704	SCYGR3
ENSG00000288681	AC136475.9
ENSG00000163421	PROK2
ENSG00000170927	PKHD1
ENSG00000268940	CT45A1
ENSG00000189433	GJB4
ENSG00000211808	TRAV8-7
ENSG00000109208	SMR3A
ENSG00000181656	GPR88
ENSG00000186924	KRTAP22-1
ENSG00000273047	AL121845.2
ENSG00000133063	CHIT1
ENSG00000236126	CT47A3
ENSG00000172116	CD8B
ENSG00000204287	HLA-DRA
ENSG00000152760	TCTEX1D1
ENSG00000211779	TRAV5
ENSG00000167094	TTC16
ENSG00000156920	ADGRG4
ENSG00000005844	ITGAL
ENSG00000182450	KCNK4
ENSG00000255012	OR5M1
ENSG00000164326	CARTPT
ENSG00000182866	LCK
ENSG00000160339	FCN2
ENSG00000170324	FRMPD2
ENSG00000119614	VSX2
ENSG00000205916	DAZ4
ENSG00000214643	DEFB133
ENSG00000258083	OR9A4
ENSG00000268606	MAGEA2
ENSG00000152086	TUBA3E
ENSG00000256812	CAPNS2
ENSG00000226600	CT47A9
ENSG00000128652	HOXD3
ENSG00000132970	WASF3
ENSG00000188771	PLET1
ENSG00000204669	C9orf57
ENSG00000204347	BTBD17
ENSG00000143297	FCRL5
ENSG00000121381	TAS2R9
ENSG00000171396	KRTAP4-4
ENSG00000163288	GABRB1
ENSG00000171505	OR1N1
ENSG00000211747	TRBV20-1
ENSG00000187258	NPSR1
ENSG00000198354	DCAF12L2
ENSG00000215029	TCP11X2
ENSG00000211665	IGLV3-16
ENSG00000172421	EFCAB3
ENSG00000039537	C6
ENSG00000118492	ADGB
ENSG00000284609	OR8B3
ENSG00000169717	ACTRT2
ENSG00000124479	NDP
ENSG00000177212	OR2T33
ENSG00000211949	IGHV3-23
ENSG00000229292	RFPL4AL1
ENSG00000101445	PPP1R16B
ENSG00000102076	OPN1LW
ENSG00000118156	ZNF541
ENSG00000184814	PRR23B
ENSG00000227059	ANHX
ENSG00000175485	OR52W1
ENSG00000198573	SPANXC
ENSG00000204033	LRIT2
ENSG00000203734	ECT2L
ENSG00000277322	GOLGA6L6
ENSG00000130294	KIF1A
ENSG00000169469	SPRR1B
ENSG00000129170	CSRP3
ENSG00000211836	TRAJ54
ENSG00000163216	SPRR2D
ENSG00000124780	KCNK17
ENSG00000286137	SPDYE14
ENSG00000215545	DEFB116
ENSG00000175619	OR4B1
ENSG00000175097	RAG2
ENSG00000151005	TKTL2
ENSG00000073146	MOV10L1
ENSG00000077274	CAPN6
ENSG00000174059	CD34
ENSG00000198829	SUCNR1
ENSG00000160882	CYP11B1
ENSG00000188155	KRTAP10-6
ENSG00000115607	IL18RAP
ENSG00000141096	DPEP3
ENSG00000228075	BOD1L2
ENSG00000176269	OR4F21
ENSG00000070886	EPHA8
ENSG00000185467	KPNA7
ENSG00000146809	ASB15
ENSG00000165583	SSX5
ENSG00000157368	IL34
ENSG00000211816	TRAV38-1
ENSG00000172457	OR9G4
ENSG00000254585	MAGEL2
ENSG00000124203	ZNF831
ENSG00000222028	PSMB11
ENSG00000115488	NEU2
ENSG00000007062	PROM1
ENSG00000124939	SCGB2A1
ENSG00000100362	PVALB
ENSG00000122025	FLT3
ENSG00000138378	STAT4
ENSG00000171489	SPACA5
ENSG00000159648	TEPP
ENSG00000100197	CYP2D6
ENSG00000186115	CYP4F2
ENSG00000285245	AL162417.1
ENSG00000198075	SULT1C4
ENSG00000265118	AC134669.1
ENSG00000237388	OR4A47
ENSG00000224089	CT47A10
ENSG00000173673	HES3
ENSG00000188404	SELL
ENSG00000237521	OR7E24
ENSG00000244607	CCDC13
ENSG00000154783	FGD5
ENSG00000213759	UGT2B11
ENSG00000215595	C20orf202
ENSG00000185156	MFSD6L
ENSG00000124812	CRISP1
ENSG00000135914	HTR2B
ENSG00000183378	OVCH2
ENSG00000155754	C2CD6
ENSG00000183251	OR51B4
ENSG00000175497	DPP10
ENSG00000182771	GRID1
ENSG00000239951	IGKV3-20
ENSG00000175718	RBMXL3
ENSG00000163377	TAFA4
ENSG00000064300	NGFR
ENSG00000151379	MSGN1
ENSG00000186150	UBL4B
ENSG00000189357	SPATA31D4
ENSG00000188282	RUFY4
ENSG00000010932	FMO1
ENSG00000154645	CHODL
ENSG00000211692	TRGJP1
ENSG00000131620	ANO1
ENSG00000198944	SOWAHA
ENSG00000069122	ADGRF5
ENSG00000218819	TDRD15
ENSG00000269791	SSX4B
ENSG00000149742	SLC22A9
ENSG00000174948	GPR149
ENSG00000089012	SIRPG
ENSG00000274736	CCL23
ENSG00000173930	SLCO4C1
ENSG00000260287	TBC1D3G
ENSG00000143469	SYT14
ENSG00000287363	GUCA1ANB
ENSG00000130701	RBBP8NL
ENSG00000186439	TRDN
ENSG00000110675	ELMOD1
ENSG00000169006	NTSR2
ENSG00000162692	VCAM1
ENSG00000211877	TRAJ12
ENSG00000069206	ADAM7
ENSG00000182631	RXFP3
ENSG00000204427	ABHD16A
ENSG00000233050	DEFB130B
ENSG00000197125	OR8B8
ENSG00000269711	AC008763.3
ENSG00000006059	KRT33A
ENSG00000139044	B4GALNT3
ENSG00000179055	OR13D1
ENSG00000186766	FOXI2
ENSG00000176198	OR11H4
ENSG00000184954	OR6C70
ENSG00000099399	MAGEB2
ENSG00000151962	RBM46
ENSG00000156284	CLDN8
ENSG00000163885	CFAP100
ENSG00000103546	SLC6A2
ENSG00000162624	LHX8
ENSG00000171942	OR10H2
ENSG00000176231	OR10H4
ENSG00000137462	TLR2
ENSG00000155249	OR4K1
ENSG00000172179	PRL
ENSG00000211725	TRBV5-5
ENSG00000182170	MRGPRG
ENSG00000152591	DSPP
ENSG00000182111	ZNF716
ENSG00000149635	OCSTAMP
ENSG00000205784	ARRDC5
ENSG00000168004	PLAAT5
ENSG00000169064	ZBBX
ENSG00000128313	APOL5
ENSG00000276070	CCL4L2
ENSG00000211793	TRAV9-2
ENSG00000274226	TBC1D3H
ENSG00000156925	ZIC3
ENSG00000189037	DUSP21
ENSG00000055957	ITIH1
ENSG00000171540	OTP
ENSG00000164451	CALHM4
ENSG00000100985	MMP9
ENSG00000124089	MC3R
ENSG00000232263	KRTAP25-1
ENSG00000102145	GATA1
ENSG00000179915	NRXN1
ENSG00000163623	NKX6-1
ENSG00000185198	PRSS57
ENSG00000211693	TRGV11
ENSG00000188672	RHCE
ENSG00000119457	SLC46A2
ENSG00000177108	ZDHHC22
ENSG00000183035	CYLC1
ENSG00000185052	SLC24A3
ENSG00000286015	CR589904.2
ENSG00000211942	IGHV3-13
ENSG00000107018	RLN1
ENSG00000274391	TPTE
ENSG00000067048	DDX3Y
ENSG00000282639	IGHV3-64D
ENSG00000255690	TRIL
ENSG00000069764	PLA2G10
ENSG00000286185	AC242842.3
ENSG00000175928	LRRN1
ENSG00000255730	AC011462.1
ENSG00000211789	TRAV12-2
ENSG00000153233	PTPRR
ENSG00000077498	TYR
ENSG00000134240	HMGCS2
ENSG00000152910	CNTNAP4
ENSG00000146276	GABRR1
ENSG00000198854	C1orf68
ENSG00000158022	TRIM63
ENSG00000118491	ZC2HC1B
ENSG00000286920	SMIM40
ENSG00000214216	IQCJ
ENSG00000185448	FAM47A
ENSG00000170498	KISS1
ENSG00000224586	GPX5
ENSG00000161850	KRT82
ENSG00000198300	PEG3
ENSG00000223611	SUPT20HL2
ENSG00000261308	FIGNL2
ENSG00000132698	RAB25
ENSG00000165383	LRRC18
ENSG00000211865	TRAJ24
ENSG00000183313	OR52L1
ENSG00000006047	YBX2
ENSG00000237235	TRDD2
ENSG00000171119	NRTN
ENSG00000165349	SLC7A3
ENSG00000124731	TREM1
ENSG00000181958	OR4A15
ENSG00000250254	PTTG2
ENSG00000211933	IGHV6-1
ENSG00000163286	ALPG
ENSG00000128285	MCHR1
ENSG00000147160	AWAT2
ENSG00000110848	CD69
ENSG00000172468	HSFY1
ENSG00000285547	AL133500.1
ENSG00000172365	OR5B2
ENSG00000090104	RGS1
ENSG00000256762	STH
ENSG00000206104	KRTAP20-3
ENSG00000184113	CLDN5
ENSG00000100453	GZMB
ENSG00000131055	COX4I2
ENSG00000142611	PRDM16
ENSG00000166961	MS4A15
ENSG00000211780	TRAV6
ENSG00000152128	TMEM163
ENSG00000242472	IGHJ5
ENSG00000179071	CCDC89
ENSG00000124233	SEMG1
ENSG00000261247	GOLGA8T
ENSG00000165370	GPR101
ENSG00000185863	TMEM210
ENSG00000163202	LCE3D
ENSG00000163221	S100A12
ENSG00000050767	COL23A1
ENSG00000147606	SLC26A7
ENSG00000123612	ACVR1C
ENSG00000179044	EXOC3L1
ENSG00000185669	SNAI3
ENSG00000122136	OBP2A
ENSG00000142405	NLRP12
ENSG00000174963	ZIC4
ENSG00000270249	AC093668.1
ENSG00000164645	TEX47
ENSG00000109758	HGFAC
ENSG00000259417	CTXND1
ENSG00000226761	TAS2R46
ENSG00000184611	KCNH7
ENSG00000187806	TMEM202
ENSG00000282419	TEX13D
ENSG00000182578	CSF1R
ENSG00000214338	SOGA3
ENSG00000166428	PLD4
ENSG00000142515	KLK3
ENSG00000215045	GRID2IP
ENSG00000154330	PGM5
ENSG00000243772	KIR2DL3
ENSG00000176547	OR4C3
ENSG00000133742	CA1
ENSG00000107593	PKD2L1
ENSG00000211914	IGHD6-19
ENSG00000124900	TRIM51
ENSG00000129991	TNNI3
ENSG00000181518	OR8D4
ENSG00000197653	DNAH10
ENSG00000104921	FCER2
ENSG00000187191	DAZ3
ENSG00000213578	CPLX3
ENSG00000103489	XYLT1
ENSG00000270961	IGHD5OR15-5A
ENSG00000214756	CSKMT
ENSG00000275663	H4C7
ENSG00000140600	SH3GL3
ENSG00000269855	RNF225
ENSG00000250641	LY6G6F-LY6G6D
ENSG00000109832	DDX25
ENSG00000169344	UMOD
ENSG00000285975	FAM90A7P
ENSG00000102195	GPR50
ENSG00000181444	ZNF467
ENSG00000174123	TLR10
ENSG00000100276	RASL10A
ENSG00000132164	SLC6A11
ENSG00000211749	TRBV23-1
ENSG00000276747	PADI6
ENSG00000188984	AADACL3
ENSG00000214336	FOXI3
ENSG00000259261	IGHV4OR15-8
ENSG00000165694	FRMD7
ENSG00000140675	SLC5A2
ENSG00000189056	RELN
ENSG00000185742	C11orf87
ENSG00000170953	OR8B12
ENSG00000104827	CGB3
ENSG00000211828	TRDJ3
ENSG00000204421	LY6G6C
ENSG00000164400	CSF2
ENSG00000181408	UTS2R
ENSG00000211895	IGHA1
ENSG00000183795	BPY2B
ENSG00000234469	CLDN34
ENSG00000170476	MZB1
ENSG00000170777	TPD52L3
ENSG00000243466	IGKV1-5
ENSG00000223443	USP17L2
ENSG00000103375	AQP8
ENSG00000268696	ZNF723
ENSG00000278057	TEX28
ENSG00000139567	ACVRL1
ENSG00000141485	SLC13A5
ENSG00000182511	FES
ENSG00000174348	PODN
ENSG00000223350	IGLV9-49
ENSG00000129152	MYOD1
ENSG00000072182	ASIC4
ENSG00000143786	CNIH3
ENSG00000205456	TP53TG3D
ENSG00000270451	IGHD4OR15-4B
ENSG00000157087	ATP2B2
ENSG00000125895	TMEM74B
ENSG00000158813	EDA
ENSG00000169393	ELSPBP1
ENSG00000204889	KRT40
ENSG00000198692	EIF1AY
ENSG00000211752	TRBV27
ENSG00000224109	CENPVL3
ENSG00000211801	TRAV21
ENSG00000184478	OR56A3
ENSG00000171956	FOXB1
ENSG00000182040	USH1G
ENSG00000211598	IGKV4-1
ENSG00000180708	OR10K2
ENSG00000135363	LMO2
ENSG00000183463	URAD
ENSG00000280090	OR8B4
ENSG00000159784	FAM131B
ENSG00000182890	GLUD2
ENSG00000255582	OR10G2
ENSG00000286135	AL603764.2
ENSG00000281406	BLACAT1
ENSG00000211654	IGLV5-37
ENSG00000159618	ADGRG5
ENSG00000204613	TRIM10
ENSG00000214212	C19orf38
ENSG00000184330	S100A7A
ENSG00000168959	GRM5
ENSG00000142748	FCN3
ENSG00000181552	EDDM3B
ENSG00000169085	VXN
ENSG00000264424	MYH4
ENSG00000188403	IGHV1OR15-9
ENSG00000088926	F11
ENSG00000116183	PAPPA2
ENSG00000175535	PNLIP
ENSG00000172379	ARNT2
ENSG00000241128	OR14A2
ENSG00000175121	WFDC5
ENSG00000181371	OR5M8
ENSG00000275553	ELOA3CP
ENSG00000248385	TARM1
ENSG00000249715	FER1L5
ENSG00000166091	CMTM5
ENSG00000186510	CLCNKA
ENSG00000131264	CDX4
ENSG00000275385	CCL18
ENSG00000204510	PRAMEF7
ENSG00000156097	GPR61
ENSG00000177186	OR2M7
ENSG00000184502	GAST
ENSG00000161849	KRT84
ENSG00000022355	GABRA1
ENSG00000100373	UPK3A
ENSG00000182896	TMEM95
ENSG00000204442	FAM155A
ENSG00000166930	MS4A5
ENSG00000170703	TTLL6
ENSG00000074771	NOX3
ENSG00000178403	NEUROG2
ENSG00000179213	SIGLECL1
ENSG00000203546	AL139353.1
ENSG00000158008	EXTL1
ENSG00000188581	KRTAP1-1
ENSG00000211819	TRAV40
ENSG00000138472	GUCA1C
ENSG00000158815	FGF17
ENSG00000250673	REELD1
ENSG00000186886	OR5D3P
ENSG00000184351	KRTAP19-1
ENSG00000261587	TMEM249
ENSG00000168930	TRIM49
ENSG00000163833	FBXO40
ENSG00000197364	S100A7L2
ENSG00000240505	TNFRSF13B
ENSG00000203685	STUM
ENSG00000110446	SLC15A3
ENSG00000184716	SERINC4
ENSG00000248383	PCDHAC1
ENSG00000152292	SH2D6
ENSG00000269405	NXF2
ENSG00000123560	PLP1
ENSG00000180777	ANKRD30B
ENSG00000205667	ARSH
ENSG00000184933	OR6A2
ENSG00000055955	ITIH4
ENSG00000113763	UNC5A
ENSG00000253831	ETV3L
ENSG00000269533	AC003002.3
ENSG00000235718	MFRP
ENSG00000229544	NKX1-2
ENSG00000196209	SIRPB2
ENSG00000211766	TRBJ2-2P
ENSG00000198844	ARHGEF15
ENSG00000064489	BORCS8-MEF2B
ENSG00000271810	AL603832.3
ENSG00000150750	C11orf53
ENSG00000282420	TRBJ1-2
ENSG00000164743	C8orf48
ENSG00000174255	ZNF80
ENSG00000184911	DMRTC1B
ENSG00000137674	MMP20
ENSG00000065320	NTN1
ENSG00000205856	C22orf42
ENSG00000168748	CA7
ENSG00000113889	KNG1
ENSG00000187857	OR6C75
ENSG00000274286	ADRA2B
ENSG00000105198	LGALS13
ENSG00000257108	NHLRC4
ENSG00000153060	TEKT5
ENSG00000277556	OR13C5
ENSG00000182083	OR6B2
ENSG00000288623	AC063943.2
ENSG00000131059	BPIFA3
ENSG00000236371	CT47A1
ENSG00000227800	IGHD4-17
ENSG00000283227	SPRR5
ENSG00000122180	MYOG
ENSG00000137078	SIT1
ENSG00000211802	TRAV22
ENSG00000267881	AC243967.1
ENSG00000198889	DCAF12L1
ENSG00000173080	RXFP4
ENSG00000131808	FSHB
ENSG00000178115	GOLGA8Q
ENSG00000198883	PNMA5
ENSG00000275969	SPATA31A3
ENSG00000157335	CLEC18C
ENSG00000112273	HDGFL1
ENSG00000234186	C16orf82
ENSG00000162398	LEXM
ENSG00000255713	OR4D2
ENSG00000182968	SOX1
ENSG00000150244	TRIM48
ENSG00000121898	CPXM2
ENSG00000203797	DDO
ENSG00000130385	BMP15
ENSG00000268133	AC003002.1
ENSG00000211800	TRAV20
ENSG00000229924	FAM90A26
ENSG00000278961	SMIM34B
ENSG00000105428	ZNRF4
ENSG00000203697	CAPN8
ENSG00000171054	OR13H1
ENSG00000012779	ALOX5
ENSG00000159527	PGLYRP3
ENSG00000226929	CT47A11
ENSG00000104818	CGB2
ENSG00000140506	LMAN1L
ENSG00000206107	KRTAP27-1
ENSG00000234438	KBTBD13
ENSG00000284725	SCYGR6
ENSG00000158764	ITLN2
ENSG00000145794	MEGF10
ENSG00000283428	CCDC195
ENSG00000125878	TCF15
ENSG00000204335	SP5
ENSG00000258986	TMEM179
ENSG00000250844	USP17L18
ENSG00000117598	PLPPR5
ENSG00000101327	PDYN
ENSG00000179873	NLRP11
ENSG00000162897	FCAMR
ENSG00000271449	CT45A2
ENSG00000276566	IGKV1D-13
ENSG00000129151	BBOX1
ENSG00000196109	ZNF676
ENSG00000285010	OOSP4A
ENSG00000187288	CIDEC
ENSG00000211956	IGHV4-34
ENSG00000183695	MRGPRX2
ENSG00000277856	AC233755.2
ENSG00000198129	DEFB107B
ENSG00000234776	C11orf94
ENSG00000237136	C4orf51
ENSG00000170950	PGK2
ENSG00000143869	GDF7
ENSG00000151365	THRSP
ENSG00000204702	OR2J1
ENSG00000145198	VWA5B2
ENSG00000185985	SLITRK2
ENSG00000168843	FSTL5
ENSG00000152214	RIT2
ENSG00000165164	CFAP47
ENSG00000154143	PANX3
ENSG00000211885	TRAJ4
ENSG00000196240	OR2T2
ENSG00000186777	ZNF732
ENSG00000188730	VWC2
ENSG00000124772	CPNE5
ENSG00000189132	FAM47B
ENSG00000126860	EVI2A
ENSG00000139572	GPR84
ENSG00000150783	TEX12
ENSG00000126467	TSKS
ENSG00000121871	SLITRK3
ENSG00000100365	NCF4
ENSG00000254245	PCDHGA3
ENSG00000125999	BPIFB1
ENSG00000046889	PREX2
ENSG00000211806	TRAV25
ENSG00000187658	C5orf52
ENSG00000211777	TRAV3
ENSG00000275302	CCL4
ENSG00000129862	VCY1B
ENSG00000211790	TRAV8-4
ENSG00000253148	RGS21
ENSG00000244395	RBMY1D
ENSG00000248767	FOXL3
ENSG00000204010	IFIT1B
ENSG00000165325	DEUP1
ENSG00000126259	KIRREL2
ENSG00000197888	UGT2B17
ENSG00000181652	ATG9B
ENSG00000118971	CCND2
ENSG00000131409	LRRC4B
ENSG00000184459	BPIFC
ENSG00000142347	MYO1F
ENSG00000184659	FOXD4L4
ENSG00000186207	LCE5A
ENSG00000212721	KRTAP4-11
ENSG00000188488	SERPINA5
ENSG00000183166	CALN1
ENSG00000152785	BMP3
ENSG00000180190	TDRP
ENSG00000167858	TEKT1
ENSG00000211931	IGHD2-2
ENSG00000213088	ACKR1
ENSG00000126337	KRT36
ENSG00000183434	TFDP3
ENSG00000236398	TAS2R39
ENSG00000179813	FAM216B
ENSG00000112214	FHL5
ENSG00000184545	DUSP8
ENSG00000237671	GAGE12C
ENSG00000099715	PCDH11Y
ENSG00000186977	KRTAP19-5
ENSG00000174776	WDR49
ENSG00000236761	CTAGE9
ENSG00000226430	USP17L7
ENSG00000188340	OR6N2
ENSG00000176782	DEFB104A
ENSG00000211677	IGLC2
ENSG00000043039	BARX2
ENSG00000253117	OC90
ENSG00000171446	KRT27
ENSG00000276430	FAM25C
ENSG00000170454	KRT75
ENSG00000161835	TAMALIN
ENSG00000176774	MAGEB18
ENSG00000113805	CNTN3
ENSG00000173372	C1QA
ENSG00000172459	OR5AR1
ENSG00000183559	C10orf120
ENSG00000079557	AFM
ENSG00000211765	TRBJ2-2
ENSG00000251546	IGKV1D-39
ENSG00000104938	CLEC4M
ENSG00000166035	LIPC
ENSG00000115592	PRKAG3
ENSG00000139151	PLCZ1
ENSG00000274274	GAGE13
ENSG00000236609	ZNF853
ENSG00000062096	ARSF
ENSG00000188580	NKAIN2
ENSG00000203740	METTL11B
ENSG00000162373	BEND5
ENSG00000155966	AFF2
ENSG00000147576	ADHFE1
ENSG00000175707	KDF1
ENSG00000180828	BHLHE22
ENSG00000226321	CROCC2
ENSG00000006606	CCL26
ENSG00000166866	MYO1A
ENSG00000211767	TRBJ2-3
ENSG00000169302	STK32A
ENSG00000275572	GRIFIN
ENSG00000132744	ACY3
ENSG00000257921	AC025165.3
ENSG00000163534	FCRL1
ENSG00000124568	SLC17A1
ENSG00000270181	BIVM-ERCC5
ENSG00000184845	DRD1
ENSG00000230549	USP17L1
ENSG00000196569	LAMA2
ENSG00000149090	PAMR1
ENSG00000229972	IQCF3
ENSG00000251184	AL672142.1
ENSG00000126733	DACH2
ENSG00000172156	CCL11
ENSG00000175664	TEX26
ENSG00000249662	LINC02218
ENSG00000170683	OR10A3
ENSG00000169059	VCX3A
ENSG00000174156	GSTA3
ENSG00000147183	CPXCR1
ENSG00000138068	SULT6B1
ENSG00000174982	OR4S2
ENSG00000248920	USP17L19
ENSG00000125363	AMELX
ENSG00000159625	DRC7
ENSG00000165078	CPA6
ENSG00000133980	VRTN
ENSG00000167332	OR51E2
ENSG00000204300	TMEM225
ENSG00000250374	TRIM75P
ENSG00000111262	KCNA1
ENSG00000146383	TAAR6
ENSG00000133020	MYH8
ENSG00000204572	KRTAP5-10
ENSG00000140839	CLEC18B
ENSG00000176194	CIDEA
ENSG00000178934	LGALS7B
ENSG00000285620	FAM90A16P
ENSG00000134443	GRP
ENSG00000279263	OR2L8
ENSG00000116176	TPSG1
ENSG00000205795	CYS1
ENSG00000243480	AMY2A
ENSG00000166947	EPB42
ENSG00000112981	NME5
ENSG00000180613	GSX2
ENSG00000144290	SLC4A10
ENSG00000184394	OR4N5
ENSG00000205364	MT1M
ENSG00000288460	SMIM42
ENSG00000283288	SMIM33
ENSG00000187026	KRTAP21-2
ENSG00000203909	DPPA5
ENSG00000243063	IGKV3-7
ENSG00000178235	SLITRK1
ENSG00000166743	ACSM1
ENSG00000166670	MMP10
ENSG00000198704	GPX6
ENSG00000139053	PDE6H
ENSG00000180176	TH
ENSG00000211647	IGLV5-48
ENSG00000182901	RGS7
ENSG00000271130	IGHV3OR16-8
ENSG00000269067	ZNF728
ENSG00000283594	FAM236C
ENSG00000132693	CRP
ENSG00000236424	TSPY10
ENSG00000197272	IL27
ENSG00000134760	DSG1
ENSG00000103426	CORO7-PAM16
ENSG00000173662	TAS1R1
ENSG00000080854	IGSF9B
ENSG00000165682	CLEC1B
ENSG00000162493	PDPN
ENSG00000197177	ADGRA1
ENSG00000283967	TAF11L8
ENSG00000186049	KRT73
ENSG00000188803	SHISA6
ENSG00000152093	CFC1B
ENSG00000163554	SPTA1
ENSG00000077009	NMRK2
ENSG00000163219	ARHGAP25
ENSG00000124215	CDH26
ENSG00000161594	KLHL10
ENSG00000164691	TAGAP
ENSG00000112333	NR2E1
ENSG00000284931	AC104389.6
ENSG00000243896	OR2A7
ENSG00000152672	CLEC4F
ENSG00000156219	ART3
ENSG00000147443	DOK2
ENSG00000174450	GOLGA6L2
ENSG00000162949	CAPN13
ENSG00000282320	TRBJ1-1
ENSG00000100652	SLC10A1
ENSG00000196553	CCDC196
ENSG00000168081	PNOC
ENSG00000096395	MLN
ENSG00000278685	IQCA1L
ENSG00000131379	C3orf20
ENSG00000106633	GCK
ENSG00000111224	PARP11
ENSG00000205835	GMNC
ENSG00000172673	THEMIS
ENSG00000171587	DSCAM
ENSG00000211879	TRAJ10
ENSG00000166206	GABRB3
ENSG00000101958	GLRA2
ENSG00000186844	LCE1A
ENSG00000143627	PKLR
ENSG00000042781	USH2A
ENSG00000169760	NLGN1
ENSG00000021488	SLC7A9
ENSG00000150681	RGS18
ENSG00000147100	SLC16A2
ENSG00000215474	SKOR2
ENSG00000273777	CEACAM20
ENSG00000182870	GALNT9
ENSG00000280778	AC243547.3
ENSG00000162771	FAM71A
ENSG00000116721	PRAMEF1
ENSG00000172938	MRGPRD
ENSG00000198734	F5
ENSG00000123453	SARDH
ENSG00000237378	AL445989.1
ENSG00000186399	GOLGA8R
ENSG00000162267	ITIH3
ENSG00000240403	KIR3DL2
ENSG00000215547	DEFB115
ENSG00000104490	NCALD
ENSG00000203786	KPRP
ENSG00000130368	MAS1
ENSG00000105707	HPN
ENSG00000276231	PIK3R6
ENSG00000173198	CYSLTR1
ENSG00000057593	F7
ENSG00000121853	GHSR
ENSG00000205328	OR6C65
ENSG00000103310	ZP2
ENSG00000171195	MUC7
ENSG00000275791	TRBV10-3
ENSG00000172322	CLEC12A
ENSG00000137860	SLC28A2
ENSG00000087128	TMPRSS11E
ENSG00000008118	CAMK1G
ENSG00000088053	GP6
ENSG00000103449	SALL1
ENSG00000129993	CBFA2T3
ENSG00000176009	ASCL3
ENSG00000170615	SLC26A5
ENSG00000095596	CYP26A1
ENSG00000224578	HNRNPA1P48
ENSG00000205030	OR5L2
ENSG00000156234	CXCL13
ENSG00000100884	CPNE6
ENSG00000211788	TRAV13-1
ENSG00000186579	DEFB106A
ENSG00000159173	TNNI1
ENSG00000008197	TFAP2D
ENSG00000180287	PLD5
ENSG00000130226	DPP6
ENSG00000257411	AC034102.2
ENSG00000232423	PRAMEF6
ENSG00000197870	PRB3
ENSG00000227488	GAGE12D
ENSG00000186231	KLHL32
ENSG00000248933	USP17L22
ENSG00000183484	GPR132
ENSG00000119698	PPP4R4
ENSG00000283567	C19orf85
ENSG00000113494	PRLR
ENSG00000277880	TRBV17
ENSG00000206432	TMEM200C
ENSG00000225110	PNMA6F
ENSG00000104722	NEFM
ENSG00000172680	MOS
ENSG00000092067	CEBPE
ENSG00000243135	UGT1A3
ENSG00000099338	CATSPERG
ENSG00000198798	MAGEB3
ENSG00000183024	OR1G1
ENSG00000121314	TAS2R8
ENSG00000229453	SPINK8
ENSG00000184293	CLECL1
ENSG00000146618	FERD3L
ENSG00000109424	UCP1
ENSG00000205358	MT1H
ENSG00000166959	MS4A8
ENSG00000108849	PPY
ENSG00000123307	NEUROD4
ENSG00000248993	AL645941.2
ENSG00000132911	NMUR2
ENSG00000276405	TRBV13
ENSG00000235568	NFAM1
ENSG00000243130	PSG11
ENSG00000169548	ZNF280A
ENSG00000169550	MUC15
ENSG00000221880	KRTAP1-3
ENSG00000131482	G6PC
ENSG00000101883	RHOXF1
ENSG00000112175	BMP5
ENSG00000155629	PIK3AP1
ENSG00000148965	SAA4
ENSG00000187080	OR2AK2
ENSG00000148215	OR5C1
ENSG00000136834	OR1J1
ENSG00000197273	GUCA2A
ENSG00000143556	S100A7
ENSG00000174453	VWC2L
ENSG00000124701	APOBEC2
ENSG00000186930	KRTAP6-2
ENSG00000211714	TRBV7-3
ENSG00000266524	GDF10
ENSG00000261456	TUBB8
ENSG00000120235	IFNA6
ENSG00000007312	CD79B
ENSG00000117983	MUC5B
ENSG00000198398	TMEM207
ENSG00000259803	SLC22A31
ENSG00000124664	SPDEF
ENSG00000133958	UNC79
ENSG00000166159	LRTM2
ENSG00000168903	BTNL3
ENSG00000284934	AC048338.2
ENSG00000144406	UNC80
ENSG00000184313	MROH7
ENSG00000205277	MUC12
ENSG00000135298	ADGRB3
ENSG00000133116	KL
ENSG00000179397	CATSPERE
ENSG00000203710	CR1
ENSG00000136114	THSD1
ENSG00000242366	UGT1A8
ENSG00000277666	AC136352.3
ENSG00000228567	VN1R4
ENSG00000123360	PDE1B
ENSG00000101746	NOL4
ENSG00000139910	NOVA1
ENSG00000174937	OR5M3
ENSG00000231989	PPP1R2B
ENSG00000076716	GPC4
ENSG00000286228	SPDYE11
ENSG00000162723	SLAMF9
ENSG00000211689	TRGC1
ENSG00000176601	MAP3K19
ENSG00000215372	ZNF705G
ENSG00000134115	CNTN6
ENSG00000211979	IGHV7-81
ENSG00000277494	GPIHBP1
ENSG00000157322	CLEC18A
ENSG00000187048	CYP4A11
ENSG00000181291	TMEM132E
ENSG00000121075	TBX4
ENSG00000228083	IFNA14
ENSG00000102290	PCDH11X
ENSG00000198719	DLL1
