Enesembl ID	Gene	RNA line ab	RNA type ab	protein type ab
ENSG00000239779	WBP1	24.8		
ENSG00000239789	MRPS17	38.6		
ENSG00000239810	PRAMEF11	0.0		
ENSG00000239819	IGKV1D-8	0.0		
ENSG00000239839	DEFA3	0.0		
ENSG00000239855	IGKV1-6	0.0		
ENSG00000239857	GET4	29.3		
ENSG00000239862	IGKV1-37	0.0		
ENSG00000239886	KRTAP9-2	0.0		
ENSG00000239887	C1orf226	3.7		
ENSG00000239900	ADSL	203.5		
ENSG00000239951	IGKV3-20	0.0		
ENSG00000239961	LILRA4	0.0		
ENSG00000239975	IGKV1D-33	0.0		
ENSG00000239998	LILRA2	0.0		
ENSG00000240021	TEX35	0.2		
ENSG00000240038	AMY2B	0.1		
ENSG00000240041	IGHJ4	0.0		
ENSG00000240045	STRIT1	0.0		
ENSG00000240053	LY6G5B	2.7		
ENSG00000240065	PSMB9	0.2		
ENSG00000240184	PCDHGC3	6.1		
ENSG00000240204	SMKR1	2.3		
ENSG00000240224	UGT1A5	0.0		
ENSG00000240230	COX19	4.3		
ENSG00000240247	DEFA1B	0.0		
ENSG00000240303	ACAD11	8.0		
ENSG00000240344	PPIL3	19.3		
ENSG00000240382	IGKV1-17	0.0		
ENSG00000240386	LCE1F	0.0		
ENSG00000240403	KIR3DL2	0.0		
ENSG00000240432	KRTAP13-3	0.0		
ENSG00000240445	FOXO3B	11.6		
ENSG00000240505	TNFRSF13B	0.0		
ENSG00000240542	KRTAP9-1	0.0		
ENSG00000240563	L1TD1	0.0		
ENSG00000240583	AQP1	0.0		
ENSG00000240654	C1QTNF9	0.0		
ENSG00000240671	IGKV1-8	0.0		
ENSG00000240682	ISY1	56.3		
ENSG00000240694	PNMA2	39.5		
ENSG00000240720	LRRD1	0.0		
ENSG00000240747	KRBOX1	0.0		
ENSG00000240764	PCDHGC5	0.0		
ENSG00000240771	ARHGEF25	16.2		
ENSG00000240849	PEDS1	10.4		
ENSG00000240857	RDH14	10.8		
ENSG00000240864	IGKV1-16	0.0		
ENSG00000240871	KRTAP4-7	0.0		
ENSG00000240891	PLCXD2	0.8		
ENSG00000240972	MIF	155.0		
ENSG00000241058	NSUN6	17.1		
ENSG00000241106	HLA-DOB	2.6		
ENSG00000241119	UGT1A9	0.0		
ENSG00000241123	KRTAP10-5	0.0		
ENSG00000241127	YAE1	35.2		
ENSG00000241128	OR14A2	0.0		
ENSG00000241149	ZNF722P	0.0		
ENSG00000241186	TDGF1	1.8		
ENSG00000241224	C3orf85	0.1		
ENSG00000241233	KRTAP5-8	0.0		
ENSG00000241241	KRTAP4-16	0.0		
ENSG00000241244	IGKV1D-16	0.0		
ENSG00000241258	CRCP	26.7		
ENSG00000241294	IGKV2-24	0.0		
ENSG00000241322	CDRT1	0.6		
ENSG00000241343	RPL36A	727.8		
ENSG00000241351	IGKV3-11	0.0		
ENSG00000241360	PDXP	52.8		
ENSG00000241370	RPP21	0.0		
ENSG00000241399	CD302	5.5		
ENSG00000241404	EGFL8	0.4		
ENSG00000241468	ATP5MF	1064.0		
ENSG00000241476	SSX2	0.0		
ENSG00000241484	ARHGAP8	8.5		
ENSG00000241489	AC244197.3	1.7		
ENSG00000241553	ARPC4	102.9		
ENSG00000241563	CORT	0.0		
ENSG00000241566	IGKV2D-24	0.0		
ENSG00000241595	KRTAP9-4	0.0		
ENSG00000241598	KRTAP5-4	0.0		
ENSG00000241635	UGT1A1	0.0		
ENSG00000241644	INMT	0.0		
ENSG00000241685	ARPC1A	208.0		
ENSG00000241690	AL035460.1	0.0		
ENSG00000241697	TMEFF1	4.6		
ENSG00000241755	IGKV1-9	0.0		
ENSG00000241794	SPRR2A	0.0		
ENSG00000241837	ATP5PO	549.0		
ENSG00000241839	PLEKHO2	9.0		
ENSG00000241852	C8orf58	5.6		
ENSG00000241878	PISD	7.9		
ENSG00000241935	HOGA1	0.0		
ENSG00000241945	PWP2	1.5		
ENSG00000241973	PI4KA	33.4		
ENSG00000242019	KIR3DL3	0.0		
ENSG00000242028	HYPK	30.3		
ENSG00000242076	IGKV1-33	0.0		
ENSG00000242110	AMACR	2.8		
ENSG00000242114	MTFP1	74.0		
ENSG00000242120	MDFIC2	0.0		
ENSG00000242173	ARHGDIG	7.6		
ENSG00000242220	TCP10L	0.0		
ENSG00000242221	PSG2	0.0		
ENSG00000242247	ARFGAP3	18.7		
ENSG00000242252	BGLAP	0.0		
ENSG00000242259	C22orf39	16.3		
ENSG00000242265	PEG10	1015.3		
ENSG00000242362	CT47A2	0.0		
ENSG00000242366	UGT1A8	0.0		
ENSG00000242371	IGKV1-39	0.0		
ENSG00000242372	EIF6	234.6		
ENSG00000242389	RBMY1E	0.0		
ENSG00000242419	PCDHGC4	0.0		
ENSG00000242441	GTF2A1L	0.3		
ENSG00000242472	IGHJ5	0.0		
ENSG00000242485	MRPL20	247.6		
ENSG00000242498	ARPIN	0.1		
ENSG00000242515	UGT1A10	0.0		
ENSG00000242534	IGKV2D-28	0.0		
ENSG00000242550	SERPINB10	0.0		
ENSG00000242574	HLA-DMB	0.0		
ENSG00000242580	IGKV1D-43	0.0		
ENSG00000242612	DECR2	2.1		
ENSG00000242616	GNG10	94.4		
ENSG00000242689	CNTF	2.3		
ENSG00000242715	CCDC169	5.5		
ENSG00000242732	RTL5	0.8		
ENSG00000242766	IGKV1D-17	0.0		
ENSG00000242802	AP5Z1	0.7		
ENSG00000242852	ZNF709	2.0		
ENSG00000242866	STRC	0.0		
ENSG00000242875	RBMY1B	0.0		
ENSG00000242887	IGHJ3	0.0		
ENSG00000242950	ERVW-1	0.3		
ENSG00000243056	EIF4EBP3	0.7		
ENSG00000243063	IGKV3-7	0.0		
ENSG00000243073	PRAMEF4	0.0		
ENSG00000243130	PSG11	0.0		
ENSG00000243135	UGT1A3	0.0		
ENSG00000243137	PSG4	0.2		
ENSG00000243147	MRPL33	171.6		
ENSG00000243156	MICAL3	30.1		
ENSG00000243207	PPAN-P2RY11	1.7		
ENSG00000243232	PCDHAC2	1.3		
ENSG00000243238	IGKV2-30	0.0		
ENSG00000243244	STON1	8.3		
ENSG00000243264	IGKV2D-29	0.0		
ENSG00000243279	PRAF2	1.6		
ENSG00000243284	VSIG8	0.0		
ENSG00000243290	IGKV1-12	0.0		
ENSG00000243317	STMP1	43.9		
ENSG00000243335	KCTD7	14.4		
ENSG00000243364	EFNA4	12.3		
ENSG00000243414	TICAM2	0.6		
ENSG00000243449	C4orf48	0.6		
ENSG00000243466	IGKV1-5	0.0		
ENSG00000243477	NAA80	5.3		
ENSG00000243480	AMY2A	0.0		
ENSG00000243489	KRTAP10-11	0.0		
ENSG00000243509	TNFRSF6B	0.0		
ENSG00000243543	WFDC6	0.0		
ENSG00000243566	UPK3B	0.0		
ENSG00000243627	SMIM34A	0.0		
ENSG00000243646	IL10RB	13.2		
ENSG00000243649	CFB	0.0		
ENSG00000243660	ZNF487	0.6		
ENSG00000243667	WDR92	13.0		
ENSG00000243678	NME2	947.3		
ENSG00000243708	PLA2G4B	1.0		
ENSG00000243709	LEFTY1	0.0		
ENSG00000243710	CFAP57	0.2		
ENSG00000243716	NPIPB5	41.2		
ENSG00000243725	TTC4	43.7		
ENSG00000243729	OR5V1	0.0		
ENSG00000243749	TMEM35B	8.1		
ENSG00000243772	KIR2DL3	0.0		
ENSG00000243789	JMJD7	4.3		
ENSG00000243811	APOBEC3D	0.3		
ENSG00000243896	OR2A7	0.0		
ENSG00000243910	TUBA4B	0.0		
ENSG00000243927	MRPS6	124.6		
ENSG00000243943	ZNF512	41.3		
ENSG00000243955	GSTA1	0.0		
ENSG00000243978	RTL9	0.1		
ENSG00000243989	ACY1	14.7		
ENSG00000244005	NFS1	42.6		
ENSG00000244020	MT1HL1	0.0		
ENSG00000244025	KRTAP19-3	0.0		
ENSG00000244038	DDOST	250.4		
ENSG00000244045	TMEM199	21.8		
ENSG00000244057	LCE3C	0.0		
ENSG00000244067	GSTA2	0.0		
ENSG00000244094	SPRR2F	0.0		
ENSG00000244115	DNAJC25-GNG10	11.7		
ENSG00000244116	IGKV2-28	0.0		
ENSG00000244122	UGT1A7	0.0		
ENSG00000244165	P2RY11	1.7		
ENSG00000244187	TMEM141	14.0		
ENSG00000244219	TMEM225B	0.4		
ENSG00000244234	GMCL2	0.0		
ENSG00000244242	IFITM10	0.0		
ENSG00000244255	AL645922.1	0.0		
ENSG00000244274	DBNDD2	74.7		
ENSG00000244355	LY6G6D	0.0		
ENSG00000244362	KRTAP19-7	0.0		
ENSG00000244395	RBMY1D	0.0		
ENSG00000244405	ETV5	0.8		
ENSG00000244411	KRTAP5-7	0.0		
ENSG00000244414	CFHR1	0.0		
ENSG00000244437	IGKV3-15	0.0		
ENSG00000244462	RBM12	144.8		
ENSG00000244474	UGT1A4	0.0		
ENSG00000244476	ERVFRD-1	0.0		
ENSG00000244482	LILRA6	0.0		
ENSG00000244486	SCARF2	3.4		
ENSG00000244509	APOBEC3C	6.5		
ENSG00000244537	KRTAP4-2	0.0		
ENSG00000244575	IGKV1-27	0.0		
ENSG00000244588	RAD21L1	0.0		
ENSG00000244607	CCDC13	0.0		
ENSG00000244617	ASPRV1	0.8		
ENSG00000244623	OR2AE1	0.0		
ENSG00000244624	KRTAP20-1	0.0		
ENSG00000244687	UBE2V1	129.5		
ENSG00000244693	CTAGE8	0.0		
ENSG00000244694	PTCHD4	0.0		
ENSG00000244731	C4A	0.1		
ENSG00000244734	HBB	0.0		
ENSG00000244752	CRYBB2	0.0		
ENSG00000244754	N4BP2L2	36.1		
ENSG00000245680	ZNF585B	0.0		
ENSG00000245848	CEBPA	5.8		
ENSG00000246705	H2AJ	6.2		
ENSG00000246922	UBAP1L	0.4		
ENSG00000247077	PGAM5	132.9		
ENSG00000247315	ZCCHC3	29.2		
ENSG00000247595	SPTY2D1OS	0.0		
ENSG00000247596	TWF2	11.9		
ENSG00000247626	MARS2	27.2		
ENSG00000247746	USP51	1.0		
ENSG00000248098	BCKDHA	15.0		
ENSG00000248099	INSL3	0.0		
ENSG00000248109	MARCOL	0.0		
ENSG00000248144	ADH1C	0.0		
ENSG00000248167	TRIM39-RPP21	0.0		
ENSG00000248235	AC037459.1	0.1		
ENSG00000248329	APELA	8.1		
ENSG00000248333	CDK11B	18.6		
ENSG00000248383	PCDHAC1	0.1		
ENSG00000248385	TARM1	0.0		
ENSG00000248405	PRR5-ARHGAP8	0.5		
ENSG00000248483	POU5F2	0.2		
ENSG00000248485	PCP4L1	1.9		
ENSG00000248487	ABHD14A	9.0		
ENSG00000248592	STIMATE-MUSTN1	1.0		
ENSG00000248643	RBM14-RBM4	1.8		
ENSG00000248672	LY75-CD302	0.0		
ENSG00000248712	CCDC153	0.3		
ENSG00000248713	C4orf54	0.0		
ENSG00000248746	ACTN3	0.0		
ENSG00000248751	AC004997.1	0.1		
ENSG00000248767	FOXL3	0.0		
ENSG00000248771	SMIM31	0.0		
ENSG00000248871	TNFSF12-TNFSF13	0.5		
ENSG00000248905	FMN1	0.1		
ENSG00000248919	ATP5MF-PTCD1	11.6		
ENSG00000248920	USP17L19	0.0		
ENSG00000248933	USP17L22	0.0		
ENSG00000248993	AL645941.2	0.0		
ENSG00000249104	USP17L17	0.0		
ENSG00000249115	HAUS5	9.1		
ENSG00000249139	EPPIN-WFDC6	0.0		
ENSG00000249141	AL159163.1	0.2		
ENSG00000249156	TAF11L12	0.0		
ENSG00000249158	PCDHA11	0.1		
ENSG00000249209	AP000311.1	1.2		
ENSG00000249222	ATP5MGL	0.0		
ENSG00000249240	AC069368.1	0.0		
ENSG00000249242	TMEM150C	5.0		
ENSG00000249319	AC068533.4	0.3		
ENSG00000249437	NAIP	0.0		
ENSG00000249471	ZNF324B	6.9		
ENSG00000249481	SPATS1	0.0		
ENSG00000249581	CLRN2	0.0		
ENSG00000249590	AC004832.3	0.3		
ENSG00000249624	AP000295.1	0.0		
ENSG00000249662	LINC02218	0.0		
ENSG00000249693	THEGL	0.0		
ENSG00000249709	ZNF564	2.5		
ENSG00000249715	FER1L5	0.0		
ENSG00000249751	ECSCR	0.0		
ENSG00000249773	AC092647.5	1.7		
ENSG00000249811	USP17L21	0.0		
ENSG00000249853	HS3ST5	1.1		
ENSG00000249860	MTRNR2L5	0.0		
ENSG00000249861	LGALS16	0.0		
ENSG00000249884	RNF103-CHMP3	0.3		
ENSG00000249915	PDCD6	137.3		
ENSG00000249931	GOLGA8K	0.1		
ENSG00000249961	TERB1	0.0		
ENSG00000249967	AL355315.1	0.0		
ENSG00000249992	TMEM158	5.1		
ENSG00000250021	ARPIN-AP3S2	15.9		
ENSG00000250036	IGKV1D-37	0.0		
ENSG00000250067	YJEFN3	0.2		
ENSG00000250120	PCDHA10	0.0		
ENSG00000250151	ARPC4-TTLL3	3.1		
ENSG00000250254	PTTG2	0.0		
ENSG00000250264	AL669918.1	2.1		
ENSG00000250298	GIMD1	0.0		
ENSG00000250305	TRMT9B	0.1		
ENSG00000250312	ZNF718	4.4		
ENSG00000250317	SMIM20	37.9		
ENSG00000250349	AF241726.1	1.2		
ENSG00000250361	GYPB	0.0		
ENSG00000250366	TUNAR	7.0		
ENSG00000250374	TRIM75P	0.0		
ENSG00000250423	KIAA1210	0.0		
ENSG00000250424	AC004691.2	0.0		
ENSG00000250479	CHCHD10	109.2		
ENSG00000250506	CDK3	10.2		
ENSG00000250510	GPR162	2.8		
ENSG00000250565	ATP6V1E2	4.2		
ENSG00000250571	GLI4	3.4		
ENSG00000250641	LY6G6F-LY6G6D	0.0		
ENSG00000250644	AC068580.4	0.4		
ENSG00000250673	REELD1	0.0		
ENSG00000250709	CCDC169-SOHLH2	0.2		
ENSG00000250719	P3R3URF	0.0		
ENSG00000250722	SELENOP	0.2		
ENSG00000250741	NT5C1B-RDH14	0.0		
ENSG00000250745	USP17L20	0.0		
ENSG00000250782	TAF11L14	0.0		
ENSG00000250799	PRODH2	0.0		
ENSG00000250803	AC010255.2	0.0		
ENSG00000250821	EXOC1L	0.1		
ENSG00000250844	USP17L18	0.0		
ENSG00000250913	USP17L23	0.0		
ENSG00000251012	AC083800.1	0.0		
ENSG00000251039	IGKV2D-40	0.0		
ENSG00000251154	AC002456.2	0.0		
ENSG00000251184	AL672142.1	0.0		
ENSG00000251192	ZNF674	2.9		
ENSG00000251201	TMED7-TICAM2	1.8		
ENSG00000251246	AL691442.1	0.0		
ENSG00000251247	ZNF345	2.1		
ENSG00000251258	RFPL4B	0.0		
ENSG00000251287	ALG1L2	0.0		
ENSG00000251322	SHANK3	0.9		
ENSG00000251349	MSANTD3-TMEFF1	31.4		
ENSG00000251357	AP000350.4	0.0		
ENSG00000251369	ZNF550	4.4		
ENSG00000251380	DCANP1	0.0		
ENSG00000251493	FOXD1	4.2		
ENSG00000251503	CENPS-CORT	6.4		
ENSG00000251537	AC005324.2	0.0		
ENSG00000251546	IGKV1D-39	0.0		
ENSG00000251569	AC093899.2	0.7		
ENSG00000251655	PRB1	0.0		
ENSG00000251664	PCDHA12	0.0		
ENSG00000251692	PTX4	0.0		
ENSG00000253117	OC90	0.0		
ENSG00000253148	RGS21	0.0		
ENSG00000253159	PCDHGA12	0.0		
ENSG00000253188	TRBV6-7	0.0		
ENSG00000253250	C8orf88	0.2		
ENSG00000253251	SHLD3	5.1		
ENSG00000253276	CCDC71L	3.6		
ENSG00000253291	TRBV7-7	0.0		
ENSG00000253293	HOXA10	15.5		
ENSG00000253304	TMEM200B	2.3		
ENSG00000253305	PCDHGB6	0.0		
ENSG00000253309	SERPINE3	0.0		
ENSG00000253313	C1orf210	0.0		
ENSG00000253352	TUG1	17.7		
ENSG00000253368	TRNP1	11.5		
ENSG00000253409	TRBV7-4	0.0		
ENSG00000253457	SMIM18	0.0		
ENSG00000253485	PCDHGA5	0.0		
ENSG00000253506	NACA2	0.0		
ENSG00000253534	TRBV6-8	0.0		
ENSG00000253537	PCDHGA7	0.0		
ENSG00000253548	PYDC2	0.0		
ENSG00000253598	SLC10A5	0.3		
ENSG00000253626	EIF5AL1	0.1		
ENSG00000253649	PRSS51	0.0		
ENSG00000253710	ALG11	18.2		
ENSG00000253719	ATXN7L3B	28.4		
ENSG00000253729	PRKDC	131.3		
ENSG00000253731	PCDHGA6	0.1		
ENSG00000253767	PCDHGA8	0.0		
ENSG00000253797	UTP14C	0.0		
ENSG00000253831	ETV3L	0.0		
ENSG00000253846	PCDHGA10	3.5		
ENSG00000253873	PCDHGA11	0.1		
ENSG00000253910	PCDHGB2	0.4		
ENSG00000253953	PCDHGB4	0.0		
ENSG00000253958	CLDN23	0.0		
ENSG00000254004	ZNF260	12.8		
ENSG00000254087	LYN	22.2		
ENSG00000258724	PINX1	0.1		
ENSG00000254122	PCDHGB7	0.2		
ENSG00000254126	CD8B2	0.0		
ENSG00000254167	IGHV8-51-1	0.0		
ENSG00000254206	NPIPB11	1.8		
ENSG00000254221	PCDHGB1	0.3		
ENSG00000254245	PCDHGA3	0.0		
ENSG00000254402	LRRC24	0.0		
ENSG00000254415	SIGLEC14	0.0		
ENSG00000254440	PBOV1	0.0		
ENSG00000254466	OR4D10	0.0		
ENSG00000254469	AP002495.1	4.9		
ENSG00000254470	AP5B1	8.7		
ENSG00000254505	CHMP4A	47.5		
ENSG00000254521	SIGLEC12	0.0		
ENSG00000254535	PABPC4L	11.4		
ENSG00000254550	OMP	0.0		
ENSG00000254585	MAGEL2	0.0		
ENSG00000254598	CSNK2A3	0.4		
ENSG00000254636	ARMS2	0.0		
ENSG00000254647	INS	0.0		
ENSG00000254656	RTL1	0.0		
ENSG00000254685	FPGT	13.6		
ENSG00000254692	AL136295.1	1.5		
ENSG00000254706	AL512785.2	0.4		
ENSG00000254709	IGLL5	0.0		
ENSG00000254726	MEX3A	26.5		
ENSG00000254737	OR10G4	0.0		
ENSG00000254772	EEF1G	2229.8		
ENSG00000254788	CKLF-CMTM1	2.8		
ENSG00000254827	SLC22A18AS	0.0		
ENSG00000254834	OR5M10	0.0		
ENSG00000254852	NPIPA2	0.2		
ENSG00000254858	MPV17L2	29.4		
ENSG00000254901	BORCS8	12.9		
ENSG00000254979	AP000781.2	0.0		
ENSG00000254986	DPP3	52.1		
ENSG00000254996	ANKHD1-EIF4EBP3	17.5		
ENSG00000254997	KRTAP5-9	0.0		
ENSG00000254999	BRK1	159.7		
ENSG00000255009	UBTFL1	0.0		
ENSG00000255012	OR5M1	0.0		
ENSG00000255071	SAA2-SAA4	0.0		
ENSG00000255072	PIGY	35.6		
ENSG00000255112	CHMP1B	16.8		
ENSG00000255150	EID3	0.3		
ENSG00000255151	GLYATL1B	0.0		
ENSG00000255154	HTD2	18.5		
ENSG00000255181	CCDC166	0.0		
ENSG00000255192	NANOGP8	0.0		
ENSG00000255223	OR5M11	0.0		
ENSG00000255245	FXYD6-FXYD2	0.0		
ENSG00000255251	PRR23D1	0.0		
ENSG00000255274	SMIM35	0.0		
ENSG00000255298	OR8G5	0.0		
ENSG00000255302	EID1	130.2		
ENSG00000255307	OR52B2	0.0		
ENSG00000255346	NOX5	0.0		
ENSG00000255359	CCDC179	0.0		
ENSG00000255374	TAS2R43	0.0		
ENSG00000255378	PRR23D2	0.0		
ENSG00000255393	OOSP4B	0.0		
ENSG00000255398	HCAR3	0.0		
ENSG00000255408	PCDHA3	0.9		
ENSG00000255423	EBLN2	1.0		
ENSG00000255432	AP001458.2	0.3		
ENSG00000255439	AC135050.2	0.0		
ENSG00000255501	CARD18	0.0		
ENSG00000255524	NPIPB8	0.0		
ENSG00000255526	NEDD8-MDP1	0.3		
ENSG00000255529	POLR2M	26.2		
ENSG00000255552	LY6G6E	0.0		
ENSG00000255561	FDXACB1	2.6		
ENSG00000255569	TRAV1-1	0.0		
ENSG00000255582	OR10G2	0.0		
ENSG00000255587	RAB44	0.0		
ENSG00000255639	AC005833.1	9.3		
ENSG00000255641	AC068775.1	0.0		
ENSG00000255690	TRIL	0.0		
ENSG00000255713	OR4D2	0.0		
ENSG00000255730	AC011462.1	0.0		
ENSG00000255804	OR6J1	0.0		
ENSG00000255823	MTRNR2L8	10.0		
ENSG00000255833	TIFAB	0.0		
ENSG00000255835	AL117348.2	0.0		
ENSG00000255837	TAS2R20	0.0		
ENSG00000255855	KDM4F	0.0		
ENSG00000255974	CYP2A6	0.0		
ENSG00000256043	CTSO	0.2		
ENSG00000256045	MTRNR2L10	0.1		
ENSG00000256053	COA8	14.6		
ENSG00000256060	TRAPPC2B	8.4		
ENSG00000256061	DNAAF4	1.9		
ENSG00000256087	ZNF432	4.8		
ENSG00000256100	AP000721.1	0.1		
ENSG00000256162	SMLR1	0.0		
ENSG00000256188	TAS2R30	0.0		
ENSG00000256222	MTRNR2L3	0.0		
ENSG00000256223	ZNF10	6.8		
ENSG00000256229	ZNF486	0.0		
ENSG00000256235	SMIM3	12.5		
ENSG00000256269	HMBS	41.6		
ENSG00000256294	ZNF225	5.0		
ENSG00000256349	AP002748.5	0.0		
ENSG00000256374	PPIAL4D	0.0		
ENSG00000256394	ASIC5	0.0		
ENSG00000256436	TAS2R31	0.0		
ENSG00000256453	DND1	0.7		
ENSG00000256463	SALL3	4.7		
ENSG00000256500	AL139300.1	12.4		
ENSG00000256514	AP003419.1	8.1		
ENSG00000256525	POLG2	9.3		
ENSG00000256537	SMIM10L1	9.9		
ENSG00000256553	TRAV1-2	0.0		
ENSG00000256574	OR13A1	0.0		
ENSG00000256590	TRDV3	0.0		
ENSG00000256591	AP003108.2	4.5		
ENSG00000256618	MTRNR2L1	18.1		
ENSG00000256646	AC010132.3	0.0		
ENSG00000256660	CLEC12B	0.0		
ENSG00000256671	LIMS4	0.0		
ENSG00000256683	ZNF350	4.9		
ENSG00000256713	PGA5	0.0		
ENSG00000256762	STH	0.2		
ENSG00000256771	ZNF253	0.0		
ENSG00000256797	KLRF2	0.0		
ENSG00000256806	C17orf100	0.9		
ENSG00000256812	CAPNS2	0.0		
ENSG00000256825	AC026786.1	0.0		
ENSG00000256870	SLC5A8	0.0		
ENSG00000256892	MTRNR2L7	0.0		
ENSG00000256977	LIMS3	0.0		
ENSG00000256980	KHDC1L	0.2		
ENSG00000257008	GPR142	0.0		
ENSG00000257017	HP	0.0		
ENSG00000257046	SLCO1B3-SLCO1B7	0.0		
ENSG00000257057	C11orf97	0.0		
ENSG00000257093	DENND11	1.0		
ENSG00000257103	LSM14A	57.0		
ENSG00000257108	NHLRC4	0.0		
ENSG00000257115	OR11H12	0.0		
ENSG00000257138	TAS2R38	0.0		
ENSG00000257184	AC004080.3	0.0		
ENSG00000257218	GATC	30.7		
ENSG00000257315	ZBED6	3.3		
ENSG00000257335	MGAM	0.0		
ENSG00000257365	FNTB	47.5		
ENSG00000257390	AC023055.1	1.0		
ENSG00000257411	AC034102.2	33.6		
ENSG00000257446	ZNF878	0.3		
ENSG00000257529	RPL36A-HNRNPH2	692.9		
ENSG00000257591	ZNF625	0.0		
ENSG00000257594	GALNT4	0.9		
ENSG00000257704	INAFM1	2.2		
ENSG00000257727	CNPY2	92.3		
ENSG00000257743	MGAM2	0.0		
ENSG00000257767	AC002996.1	0.0		
ENSG00000257921	AC025165.3	0.0		
ENSG00000257923	CUX1	19.4		
ENSG00000257949	TEN1	7.7		
ENSG00000257987	TEX49	0.0		
ENSG00000258083	OR9A4	0.0		
ENSG00000258102	MAP1LC3B2	0.4		
ENSG00000258223	PRSS58	0.0		
ENSG00000258227	CLEC5A	0.0		
ENSG00000258289	CHURC1	51.7		
ENSG00000258311	AC009779.3	1.8		
ENSG00000258315	C17orf49	34.5		
ENSG00000258366	RTEL1	5.5		
ENSG00000258405	ZNF578	1.1		
ENSG00000258417	AC100868.1	0.3		
ENSG00000258429	PDF	1.8		
ENSG00000258436	RNASE12	0.0		
ENSG00000258453	OR11H2	0.0		
ENSG00000258465	AL139011.2	0.0		
ENSG00000258472	AC005726.1	0.0		
ENSG00000258484	SPESP1	0.0		
ENSG00000258529	AP001781.2	0.0		
ENSG00000258588	TRIM6-TRIM34	0.0		
ENSG00000258643	BCL2L2-PABPN1	16.9		
ENSG00000258644	SYNJ2BP-COX16	0.0		
ENSG00000258659	TRIM34	0.4		
ENSG00000258674	AC011448.1	1.2		
ENSG00000258691	AL355102.2	0.0		
ENSG00000258713	C20orf141	0.0		
ENSG00000258728	AL162231.3	0.0		
ENSG00000258817	OR4C13	0.0		
ENSG00000258818	RNASE4	1.4		
ENSG00000258839	MC1R	1.5		
ENSG00000258873	DUXA	0.0		
ENSG00000258881	AC007040.2	0.4		
ENSG00000258890	CEP95	21.2		
ENSG00000258947	TUBB3	148.9		
ENSG00000258986	TMEM179	0.1		
ENSG00000258989	AL355916.3	0.3		
ENSG00000258992	TSPY1	0.0		
ENSG00000259024	TVP23C-CDRT4	4.3		
ENSG00000259030	FPGT-TNNI3K	0.1		
ENSG00000259060	AL163195.3	0.0		
ENSG00000259066	AL110118.1	0.0		
ENSG00000259075	POC1B-GALNT4	2.1		
ENSG00000259092	TRAV30	0.0		
ENSG00000259112	NDUFC2-KCTD14	4.5		
ENSG00000259120	SMIM6	0.0		
ENSG00000259132	AL132780.3	2.9		
ENSG00000259171	AL163636.1	0.6		
ENSG00000259207	ITGB3	0.1		
ENSG00000259224	SLC35G6	0.0		
ENSG00000259261	IGHV4OR15-8	0.0		
ENSG00000259303	IGHV2OR16-5	0.0		
ENSG00000259305	ZHX1-C8orf76	3.5		
ENSG00000259330	INAFM2	26.3		
ENSG00000259332	ST20-MTHFS	44.2		
ENSG00000259371	AL136295.3	0.0		
ENSG00000259384	GH1	0.0		
ENSG00000259399	TGIF2-RAB5IF	18.9		
ENSG00000259417	CTXND1	0.0		
ENSG00000259431	THTPA	12.1		
ENSG00000259490	IGHV3OR15-7	0.0		
ENSG00000259494	MRPL46	107.4		
ENSG00000259571	BLID	0.0		
ENSG00000259680	IGHV3OR16-17	0.0		
ENSG00000259784	AC093525.1	0.0		
ENSG00000259803	SLC22A31	0.0		
ENSG00000259823	LYPD8	0.0		
ENSG00000259916	AL845331.1	0.0		
ENSG00000259956	RBM15B	22.0		
ENSG00000260001	TGFBR3L	0.1		
ENSG00000260007	AC107871.1	1.6		
ENSG00000260027	HOXB7	0.1		
ENSG00000260097	SPDYE6	0.0		
ENSG00000260170	AC090527.2	0.2		
ENSG00000260220	CCDC187	0.0		
ENSG00000260230	FRRS1L	0.0		
ENSG00000260238	PMF1-BGLAP	10.8		
ENSG00000260272	AC093525.2	0.2		
ENSG00000260286	ARMH2	0.0		
ENSG00000260287	TBC1D3G	0.0		
ENSG00000260314	MRC1	0.0		
ENSG00000260325	HSPB9	0.4		
ENSG00000260342	AC138811.2	9.8		
ENSG00000260371	AC026464.3	2.6		
ENSG00000260428	SCX	0.0		
ENSG00000260456	C16orf95	3.0		
ENSG00000260458	KCNJ18	0.0		
ENSG00000260537	AC012184.2	0.0		
ENSG00000260596	DUX4	0.0		
ENSG00000260643	AC092718.2	3.0		
ENSG00000260691	ANKRD20A1	0.9		
ENSG00000260734	TLE7	0.0		
ENSG00000260802	SERTM2	0.0		
ENSG00000260836	AC245033.1	0.7		
ENSG00000260861	AL049634.2	0.0		
ENSG00000260903	XKR7	0.0		
ENSG00000260914	AC026464.4	62.2		
ENSG00000260916	CCPG1	9.5		
ENSG00000261052	SULT1A3	38.8		
ENSG00000261115	TMEM178B	6.0		
ENSG00000261130	AC140504.1	0.0		
ENSG00000261150	EPPK1	1.4		
ENSG00000261210	CLEC19A	0.0		
ENSG00000261221	ZNF865	1.6		
ENSG00000261236	BOP1	21.2		
ENSG00000261247	GOLGA8T	0.0		
ENSG00000261272	MUC22	0.0		
ENSG00000261308	FIGNL2	0.6		
ENSG00000261341	AC010325.1	0.2		
ENSG00000261371	PECAM1	0.0		
